NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,136.57528686523438,30-1 
31,1 ,750.0,0.0,614.6278076171875,800.0,-500.0,422.8028259277344,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,60.529911041259766,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,296.87200927734375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,324.9019775390625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,178.23483276367188,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,274.20745849609375,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,294.9949035644531,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,3.084245443344116,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,40.48206329345703,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-2.7372567653656006,39-1 
