NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,27.931976318359375,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,111.7279052734375,30-2 
31,1 ,750.0,0.0,605.4224243164062,800.0,-500.0,418.5596923828125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,52.61445617675781,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,231.1856231689453,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,293.1678161621094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,229.6334228515625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,110.9411392211914,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,121.55853271484375,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,69.54399871826172,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,52.20376968383789,39-1 
