from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,405.8,1000.0,40.6,1.0,40582.6
1,,1.0000,39,,1.0000*,417.4,1000.0,41.7,1.0,41735.0
2,,1.0000*,3,,1.0000,692.0,1000.0,69.2,1.0,69203.5
2,,1.0000,25,,1.0000*,67.4,1000.0,6.7,1.0,6737.2
3,,1.0000*,4,,1.0000,25.5,1000.0,2.5,1.0,2549.3
3,,1.0000*,18,,1.0000,376.8,1000.0,37.7,1.0,37684.5
4,,1.0000,5,,1.0000*,459.1,1000.0,45.9,1.0,45907.5
4,,1.0000,14,,1.0000*,75.4,1000.0,7.5,1.0,7544.5
5,,1.0000,6,,1.0000*,501.5,1000.0,50.2,1.0,50150.8
5,,1.0000,8,,1.0000*,187.5,1000.0,18.8,1.0,18750.9
6,,1.0000,7,,1.0000*,278.8,1000.0,27.9,1.0,27881.0
6,,1.0000,11,,1.0000*,166.7,1000.0,16.7,1.0,16671.6
7,,1.0000,8,,1.0000*,106.8,1000.0,10.7,1.0,10681.7
8,,1.0000*,9,,1.0000,504.3,1000.0,50.4,1.0,50425.4
9,,1.0000,39,,1.0000*,514.7,1000.0,51.5,1.0,51468.5
10,,1.0000*,11,,1.0000,155.5,1000.0,15.6,1.0,15553.9
10,,1.0000*,13,,1.0000,517.9,1000.0,51.8,1.0,51788.9
13,,1.0000*,14,,1.0000,528.7,1000.0,52.9,1.0,52874.3
14,,1.0000*,15,,1.0000,460.9,1000.0,46.1,1.0,46085.4
15,,1.0000*,16,,1.0000,178.8,1000.0,17.9,1.0,17884.7
16,,1.0000,17,,1.0000*,384.2,1000.0,38.4,1.0,38424.0
16,,1.0000*,19,,1.0000,563.4,500.0,112.7,1.0,56335.2
16,,1.0000,21,,1.0000*,331.2,500.0,66.2,1.0,33122.3
16,,1.0000*,24,,1.0000,108.8,500.0,21.8,1.0,10884.9
17,,1.0000,18,,1.0000*,218.0,500.0,43.6,1.0,21799.6
17,,1.0000,27,,1.0000*,170.1,500.0,34.0,1.0,17006.6
21,,1.0000,22,,1.0000*,617.6,500.0,123.5,1.0,61760.3
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0,7529.9
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35385.1
25,,1.0000*,26,,1.0000,263.1,500.0,52.6,1.0,26310.1
26,,1.0000*,27,,1.0000,453.8,500.0,90.8,1.0,45375.4
26,,1.0000,28,,1.0000*,149.6,500.0,29.9,1.0,14960.7
26,,1.0000,29,,1.0000*,201.0,500.0,40.2,1.0,20098.2
28,,1.0000,29,,1.0000*,350.6,500.0,70.1,1.0,35061.0
