NUMBER,PU,Angle
1,1.0506494045257568,-0.24386397004127502
2,1.053892731666565,-0.23369397222995758
3,1.0394259691238403,-0.28234532475471497
4,1.030293345451355,-0.22828514873981476
5,1.0469306707382202,-0.17210280895233154
6,1.048349142074585,-0.15278123319149017
7,1.035845398902893,-0.19456762075424194
8,1.0338133573532104,-0.2058897167444229
9,1.0432695150375366,-0.23226432502269745
10,1.0300427675247192,-0.06651591509580612
11,1.034081220626831,-0.0967881977558136
12,1.0166606903076172,-0.10105986148118973
13,1.0251227617263794,-0.10357879102230072
14,1.0216584205627441,-0.1920904666185379
15,1.0129181146621704,-0.32166340947151184
16,1.0270001888275146,-0.34957531094551086
17,1.0322540998458862,-0.3307381868362427
18,1.0334855318069458,-0.3196534216403961
19,1.0319868326187134,-0.45370423793792725
20,0.968656599521637,-0.6274691224098206
21,1.0284000635147095,-0.3073202073574066
22,1.0479954481124878,-0.2293728142976761
23,1.0429261922836304,-0.2328435778617859
24,1.032960057258606,-0.347489595413208
25,1.0565481185913086,-0.21798428893089294
26,1.0497217178344727,-0.26877322793006897
27,1.0353153944015503,-0.3173595666885376
28,1.0489040613174438,-0.20735900104045868
29,1.0491067171096802,-0.15913712978363037
30,1.0475000143051147,-0.19166779518127441
31,0.9819999933242798,-0.02769487537443638
32,1.0,0.2833804786205292
33,0.9972000122070312,-0.3619178831577301
34,1.0123000144958496,-0.5359474420547485
35,1.049299955368042,-0.14262492954730988
36,1.0635000467300415,-0.09557190537452698
37,1.0277999639511108,-0.09948290884494781
38,1.0264999866485596,-0.035800572484731674
39,1.0299999713897705,-0.2495148777961731
