from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,232.3,1000.0,23.2,1.0 23231.3
1,,1.0000,39,,1.0000*,224.6,1000.0,22.5,1.0 22457.6
2,,1.0000*,3,,1.0000,1009.4,1000.0,100.9,1.0100936.9
2,,1.0000*,25,,1.0000,74.1,1000.0,7.4,1.0  7412.7
3,,1.0000*,4,,1.0000,273.8,1000.0,27.4,1.0 27381.3
3,,1.0000*,18,,1.0000,421.5,1000.0,42.1,1.0 42147.5
4,,1.0000*,5,,1.0000,256.6,1000.0,25.7,1.0 25661.8
4,,1.0000,14,,1.0000*,60.1,1000.0,6.0,1.0  6012.5
5,,1.0000,6,,1.0000*,457.5,1000.0,45.8,1.0 45753.9
5,,1.0000,8,,1.0000*,287.2,1000.0,28.7,1.0 28724.1
6,,1.0000*,7,,1.0000,398.1,1000.0,39.8,1.0 39813.2
6,,1.0000,11,,1.0000*,283.5,1000.0,28.4,1.0 28354.9
7,,1.0000,8,,1.0000*,151.2,1000.0,15.1,1.0 15116.8
8,,1.0000,9,,1.0000*,116.5,1000.0,11.6,1.0 11649.4
9,,1.0000,39,,1.0000*,186.1,1000.0,18.6,1.0 18612.0
10,,1.0000*,11,,1.0000,270.4,1000.0,27.0,1.0 27037.9
10,,1.0000*,13,,1.0000,407.2,1000.0,40.7,1.0 40720.9
13,,1.0000*,14,,1.0000,405.4,1000.0,40.5,1.0 40538.8
14,,1.0000,15,,1.0000*,350.1,1000.0,35.0,1.0 35007.4
15,,1.0000*,16,,1.0000,85.3,1000.0,8.5,1.0  8533.3
16,,1.0000,17,,1.0000*,502.2,1000.0,50.2,1.0 50216.9
16,,1.0000*,19,,1.0000,565.1,500.0,113.0,1.0 56508.8
16,,1.0000,21,,1.0000*,330.6,500.0,66.1,1.0 33056.4
16,,1.0000*,24,,1.0000,115.5,500.0,23.1,1.0 11555.0
17,,1.0000,18,,1.0000*,266.2,500.0,53.2,1.0 26623.0
17,,1.0000,27,,1.0000*,242.5,500.0,48.5,1.0 24245.8
21,,1.0000,22,,1.0000*,619.9,500.0,124.0,1.0 61993.8
22,,1.0000,23,,1.0000*,75.8,500.0,15.2,1.0  7578.7
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0 35400.6
25,,1.0000*,26,,1.0000,337.4,500.0,67.5,1.0 33743.5
26,,1.0000*,27,,1.0000,523.9,500.0,104.8,1.0 52394.4
26,,1.0000*,28,,1.0000,147.0,500.0,29.4,1.0 14700.7
26,,1.0000,29,,1.0000*,196.9,500.0,39.4,1.0 19691.0
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0 34973.9
