from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,119.7,1000.0,12.0,1.0 11971.5
1,,1.0000,39,,1.0000*,156.4,1000.0,15.6,1.0 15642.6
2,,1.0000*,3,,1.0000,371.1,1000.0,37.1,1.0 37106.0
2,,1.0000,25,,1.0000*,259.1,1000.0,25.9,1.0 25914.7
3,,1.0000*,4,,1.0000,70.8,1000.0,7.1,1.0  7078.6
3,,1.0000,18,,1.0000*,127.3,1000.0,12.7,1.0 12726.7
4,,1.0000*,5,,1.0000,243.8,1000.0,24.4,1.0 24380.9
4,,1.0000,14,,1.0000*,263.8,1000.0,26.4,1.0 26385.0
5,,1.0000,6,,1.0000*,507.3,1000.0,50.7,1.0 50727.5
5,,1.0000,8,,1.0000*,335.8,1000.0,33.6,1.0 33584.8
6,,1.0000*,7,,1.0000,448.0,1000.0,44.8,1.0 44803.2
6,,1.0000,11,,1.0000*,374.1,1000.0,37.4,1.0 37413.7
7,,1.0000,8,,1.0000*,200.3,1000.0,20.0,1.0 20032.0
8,,1.0000*,9,,1.0000,27.4,1000.0,2.7,1.0  2744.7
9,,1.0000,39,,1.0000*,144.0,1000.0,14.4,1.0 14400.3
10,,1.0000*,11,,1.0000,356.0,1000.0,35.6,1.0 35602.4
10,,1.0000,13,,1.0000*,327.7,1000.0,32.8,1.0 32770.4
13,,1.0000,14,,1.0000*,315.5,1000.0,31.5,1.0 31545.3
14,,1.0000,15,,1.0000*,182.1,1000.0,18.2,1.0 18208.0
15,,1.0000,16,,1.0000*,268.9,1000.0,26.9,1.0 26887.2
16,,1.0000*,17,,1.0000,265.5,1000.0,26.6,1.0 26554.1
16,,1.0000,19,,1.0000*,584.3,500.0,116.9,1.0 58433.5
16,,1.0000*,21,,1.0000,996.9,500.0,199.4,1.0 99691.1
16,,1.0000,24,,1.0000*,394.2,500.0,78.8,1.0 39421.6
17,,1.0000*,18,,1.0000,205.6,500.0,41.1,1.0 20562.3
17,,1.0000*,27,,1.0000,76.6,500.0,15.3,1.0  7663.3
21,,1.0000,22,,1.0000*,1253.7,500.0,250.7,1.0125372.6
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41449.4
23,,1.0000*,24,,1.0000,713.0,500.0,142.6,1.0 71298.7
25,,1.0000,26,,1.0000*,100.9,500.0,20.2,1.0 10085.4
26,,1.0000,27,,1.0000*,296.8,500.0,59.4,1.0 29684.9
26,,1.0000,28,,1.0000*,149.4,500.0,29.9,1.0 14936.0
26,,1.0000,29,,1.0000*,200.7,500.0,40.1,1.0 20073.8
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35054.6
