NUMBER,PU,Angle
1,1.0524988174438477,-0.30411577224731445
2,1.059695839881897,-0.2813194990158081
3,1.0540766716003418,-0.3308580815792084
4,1.0529491901397705,-0.3115437924861908
5,1.066124677658081,-0.2641492486000061
6,1.0669032335281372,-0.24710513651371002
7,1.0539238452911377,-0.28550681471824646
8,1.0515180826187134,-0.2954462766647339
9,1.050870418548584,-0.30903059244155884
10,1.0555881261825562,-0.22780556976795197
11,1.0583091974258423,-0.2348771095275879
12,1.0432178974151611,-0.24129018187522888
13,1.0527465343475342,-0.24603836238384247
14,1.0499926805496216,-0.29027456045150757
15,1.0372285842895508,-0.3496380150318146
16,1.0461777448654175,-0.3487105071544647
17,1.0493719577789307,-0.34684276580810547
18,1.0499452352523804,-0.3479509949684143
19,1.0510139465332031,-0.3577960133552551
20,0.9870187640190125,-0.4533095061779022
21,1.0418970584869385,-0.30742496252059937
22,1.0552223920822144,-0.23067045211791992
23,1.0504063367843628,-0.23410092294216156
24,1.0504398345947266,-0.34661832451820374
25,1.0634267330169678,-0.26106858253479004
26,1.0597952604293823,-0.29853346943855286
27,1.0490243434906006,-0.340493768453598
28,1.05411696434021,-0.23763339221477509
29,1.052682876586914,-0.1896841675043106
30,1.0475000143051147,-0.23952361941337585
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.09336072951555252
33,0.9972000122070312,-0.2667800486087799
34,1.0123000144958496,-0.3625614643096924
35,1.049299955368042,-0.14451812207698822
36,1.0635000467300415,-0.09767984598875046
37,1.0277999639511108,-0.14316816627979279
38,1.0264999866485596,-0.06659296900033951
39,1.0299999713897705,-0.31776970624923706
