Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    108.3  1000.0    10.8     1.0 10830.0
     1     1           1.0000     1     39     39          1.0000*    1  1    167.5  1000.0    16.8     1.0 16753.0
     2     2           1.0000     1      3     3           1.0000*    1  1    227.8  1000.0    22.8     1.0 22778.9
     2     2           1.0000*    1     25     25          1.0000     1  1    527.7  1000.0    52.8     1.0 52771.5
     3     3           1.0000*    1      4     4           1.0000     1  1    467.2  1000.0    46.7     1.0 46719.4
     3     3           1.0000     1     18     18          1.0000*    1  1     84.1  1000.0     8.4     1.0  8406.5
     4     4           1.0000     1      5     5           1.0000*    1  1    690.6  1000.0    69.1     1.0 69057.1
     4     4           1.0000     1     14     14          1.0000*    1  1    283.8  1000.0    28.4     1.0 28383.7
     5     5           1.0000     1      6     6           1.0000*    1  1   1059.8  1000.0   106.0     1.0105975.8
     5     5           1.0000*    1      8     8           1.0000     1  1    387.8  1000.0    38.8     1.0 38778.1
     6     6           1.0000*    1      7     7           1.0000     1  1    590.7  1000.0    59.1     1.0 59073.0
     6     6           1.0000     1     11     11          1.0000*    1  1    112.6  1000.0    11.3     1.0 11264.4
     7     7           1.0000*    1      8     8           1.0000     1  1    342.5  1000.0    34.3     1.0 34252.1
     8     8           1.0000*    1      9     9           1.0000     1  1    194.3  1000.0    19.4     1.0 19425.4
     9     9           1.0000     1     39     39          1.0000*    1  1    219.2  1000.0    21.9     1.0 21924.9
    10     10          1.0000*    1     11     11          1.0000     1  1     96.0  1000.0     9.6     1.0  9602.2
    10     10          1.0000*    1     13     13          1.0000     1  1    575.0  1000.0    57.5     1.0 57495.3
    13     13          1.0000*    1     14     14          1.0000     1  1    592.9  1000.0    59.3     1.0 59287.5
    14     14          1.0000*    1     15     15          1.0000     1  1    308.3  1000.0    30.8     1.0 30829.6
    15     15          1.0000*    1     16     16          1.0000     1  1    122.0  1000.0    12.2     1.0 12199.4
    16     16          1.0000*    1     17     17          1.0000     1  1    483.7  1000.0    48.4     1.0 48370.8
    16     16          1.0000     1     19     19          1.0000*    1  1    455.6   500.0    91.1     1.0 45559.4
    16     16          1.0000     1     21     21          1.0000*    1  1    333.6   500.0    66.7     1.0 33364.6
    16     16          1.0000*    1     24     24          1.0000     1  1     95.9   500.0    19.2     1.0  9591.0
    17     17          1.0000*    1     18     18          1.0000     1  1    216.6   500.0    43.3     1.0 21655.3
    17     17          1.0000*    1     27     27          1.0000     1  1    267.9   500.0    53.6     1.0 26786.4
    21     21          1.0000     1     22     22          1.0000*    1  1    613.7   500.0   122.7     1.0 61373.2
    22     22          1.0000     1     23     23          1.0000*    1  1     74.4   500.0    14.9     1.0  7435.2
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35406.1
    25     25          1.0000*    1     26     26          1.0000     1  1    183.4   500.0    36.7     1.0 18340.5
    26     26          1.0000     1     27     27          1.0000*    1  1     66.0   500.0    13.2     1.0  6597.3
    26     26          1.0000     1     28     28          1.0000*    1  1    149.9   500.0    30.0     1.0 14993.8
    26     26          1.0000     1     29     29          1.0000*    1  1    201.3   500.0    40.3     1.0 20131.0
    28     28          1.0000     1     29     29          1.0000*    1  1    350.7   500.0    70.1     1.0 35069.6
