from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,51.9,1000.0,5.2,1.0  5188.9
1,,1.0000,39,,1.0000*,129.8,1000.0,13.0,1.0 12975.1
2,,1.0000,3,,1.0000*,246.7,1000.0,24.7,1.0 24674.1
2,,1.0000*,25,,1.0000,428.6,1000.0,42.9,1.0 42855.7
3,,1.0000*,4,,1.0000,135.5,1000.0,13.5,1.0 13547.9
3,,1.0000,18,,1.0000*,416.8,1000.0,41.7,1.0 41682.9
4,,1.0000*,5,,1.0000,250.1,1000.0,25.0,1.0 25014.9
4,,1.0000*,14,,1.0000,440.8,1000.0,44.1,1.0 44075.0
5,,1.0000,6,,1.0000*,569.1,1000.0,56.9,1.0 56914.6
5,,1.0000*,8,,1.0000,380.7,1000.0,38.1,1.0 38074.4
6,,1.0000*,7,,1.0000,496.7,1000.0,49.7,1.0 49667.6
6,,1.0000,11,,1.0000*,443.8,1000.0,44.4,1.0 44379.6
7,,1.0000,8,,1.0000*,248.6,1000.0,24.9,1.0 24861.4
8,,1.0000*,9,,1.0000,94.2,1000.0,9.4,1.0  9418.0
9,,1.0000,39,,1.0000*,160.5,1000.0,16.1,1.0 16051.5
10,,1.0000*,11,,1.0000,422.4,1000.0,42.2,1.0 42243.5
10,,1.0000,13,,1.0000*,261.3,1000.0,26.1,1.0 26134.7
13,,1.0000,14,,1.0000*,242.2,1000.0,24.2,1.0 24223.3
14,,1.0000,15,,1.0000*,265.8,1000.0,26.6,1.0 26580.4
15,,1.0000,16,,1.0000*,527.7,1000.0,52.8,1.0 52771.1
16,,1.0000,17,,1.0000*,922.9,1000.0,92.3,1.0 92291.4
16,,1.0000,19,,1.0000*,1431.9,500.0,286.4,1.0143191.9
16,,1.0000*,21,,1.0000,331.5,500.0,66.3,1.0 33147.7
16,,1.0000*,24,,1.0000,138.0,500.0,27.6,1.0 13796.2
17,,1.0000,18,,1.0000*,557.7,500.0,111.5,1.0 55772.5
17,,1.0000*,27,,1.0000,366.2,500.0,73.2,1.0 36619.6
21,,1.0000,22,,1.0000*,629.4,500.0,125.9,1.0 62939.1
22,,1.0000,23,,1.0000*,77.4,500.0,15.5,1.0  7742.6
23,,1.0000*,24,,1.0000,355.8,500.0,71.2,1.0 35580.6
25,,1.0000,26,,1.0000*,272.8,500.0,54.6,1.0 27275.3
26,,1.0000,27,,1.0000*,143.3,500.0,28.7,1.0 14329.0
26,,1.0000*,28,,1.0000,146.6,500.0,29.3,1.0 14656.5
26,,1.0000,29,,1.0000*,197.3,500.0,39.5,1.0 19734.4
28,,1.0000,29,,1.0000*,349.8,500.0,70.0,1.0 34980.9
