Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:11
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     73.6  1000.0     7.4     1.0  7359.8
     1     1           1.0000     1     39     39          1.0000*    1  1    141.9  1000.0    14.2     1.0 14189.4
     2     2           1.0000     1      3     3           1.0000*    1  1    119.1  1000.0    11.9     1.0 11910.4
     2     2           1.0000     1     25     25          1.0000*    1  1    120.6  1000.0    12.1     1.0 12060.5
     3     3           1.0000     1      4     4           1.0000*    1  1     86.4  1000.0     8.6     1.0  8637.9
     3     3           1.0000     1     18     18          1.0000*    1  1    177.9  1000.0    17.8     1.0 17793.8
     4     4           1.0000*    1      5     5           1.0000     1  1    290.5  1000.0    29.1     1.0 29053.0
     4     4           1.0000     1     14     14          1.0000*    1  1    324.4  1000.0    32.4     1.0 32442.0
     5     5           1.0000     1      6     6           1.0000*    1  1    610.9  1000.0    61.1     1.0 61086.1
     5     5           1.0000     1      8     8           1.0000*    1  1    360.8  1000.0    36.1     1.0 36076.8
     6     6           1.0000*    1      7     7           1.0000     1  1    486.0  1000.0    48.6     1.0 48596.4
     6     6           1.0000     1     11     11          1.0000*    1  1    352.3  1000.0    35.2     1.0 35234.5
     7     7           1.0000     1      8     8           1.0000*    1  1    238.0  1000.0    23.8     1.0 23797.5
     8     8           1.0000*    1      9     9           1.0000     1  1     58.2  1000.0     5.8     1.0  5817.3
     9     9           1.0000     1     39     39          1.0000*    1  1    157.7  1000.0    15.8     1.0 15768.9
    10     10          1.0000*    1     11     11          1.0000     1  1    337.5  1000.0    33.7     1.0 33748.5
    10     10          1.0000     1     13     13          1.0000*    1  1    334.4  1000.0    33.4     1.0 33438.7
    13     13          1.0000*    1     14     14          1.0000     1  1    326.9  1000.0    32.7     1.0 32685.2
    14     14          1.0000     1     15     15          1.0000*    1  1    122.7  1000.0    12.3     1.0 12265.7
    15     15          1.0000     1     16     16          1.0000*    1  1    315.3  1000.0    31.5     1.0 31527.5
    16     16          1.0000*    1     17     17          1.0000     1  1    487.5  1000.0    48.8     1.0 48754.0
    16     16          1.0000     1     19     19          1.0000*    1  1    459.4   500.0    91.9     1.0 45940.9
    16     16          1.0000*    1     21     21          1.0000     1  1    540.6   500.0   108.1     1.0 54055.2
    16     16          1.0000*    1     24     24          1.0000     1  1    152.2   500.0    30.4     1.0 15215.7
    17     17          1.0000*    1     18     18          1.0000     1  1    314.4   500.0    62.9     1.0 31442.3
    17     17          1.0000*    1     27     27          1.0000     1  1    172.9   500.0    34.6     1.0 17293.5
    21     21          1.0000     1     22     22          1.0000*    1  1    799.4   500.0   159.9     1.0 79937.5
    22     22          1.0000*    1     23     23          1.0000     1  1    163.9   500.0    32.8     1.0 16392.9
    23     23          1.0000*    1     24     24          1.0000     1  1    463.2   500.0    92.6     1.0 46323.0
    25     25          1.0000     1     26     26          1.0000*    1  1     84.4   500.0    16.9     1.0  8435.0
    26     26          1.0000     1     27     27          1.0000*    1  1    142.9   500.0    28.6     1.0 14294.9
    26     26          1.0000     1     28     28          1.0000*    1  1    151.9   500.0    30.4     1.0 15185.2
    26     26          1.0000     1     29     29          1.0000*    1  1    203.2   500.0    40.6     1.0 20317.7
    28     28          1.0000     1     29     29          1.0000*    1  1    351.2   500.0    70.2     1.0 35122.3
