NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,57.69712448120117,30-1 
31,1 ,750.0,0.0,1069.5693359375,800.0,-500.0,480.8967590332031,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,24.443405151367188,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,74.48110961914062,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,151.02084350585938,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,172.44598388671875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,78.51090240478516,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,24.6002197265625,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,11.718653678894043,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-34.92595291137695,39-1 
