NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,211.5648956298828,30-1 
31,1 ,750.0,0.0,677.8517456054688,800.0,-500.0,430.95660400390625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,53.18376922607422,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,134.32025146484375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,178.74911499023438,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,239.61036682128906,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,116.5990982055664,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,209.65185546875,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,495.19720458984375,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,15.62999153137207,39-1 
