NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,74.55314636230469,30-1 
31,1 ,750.0,0.0,608.046142578125,800.0,-500.0,482.8622741699219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,182.82154846191406,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,281.263916015625,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,99.9505615234375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,162.8223114013672,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,201.02606201171875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,94.71819305419922,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,115.55032348632812,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,41.70003128051758,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,5.226127624511719,39-1 
