from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,52.9,1000.0,5.3,1.0  5288.0
1,,1.0000,39,,1.0000*,130.6,1000.0,13.1,1.0 13056.6
2,,1.0000,3,,1.0000*,244.5,1000.0,24.4,1.0 24447.0
2,,1.0000*,25,,1.0000,427.6,1000.0,42.8,1.0 42762.4
3,,1.0000*,4,,1.0000,132.5,1000.0,13.2,1.0 13249.6
3,,1.0000,18,,1.0000*,418.1,1000.0,41.8,1.0 41814.9
4,,1.0000*,5,,1.0000,245.7,1000.0,24.6,1.0 24565.2
4,,1.0000,14,,1.0000*,441.8,1000.0,44.2,1.0 44181.5
5,,1.0000,6,,1.0000*,564.7,1000.0,56.5,1.0 56466.0
5,,1.0000*,8,,1.0000,380.9,1000.0,38.1,1.0 38085.5
6,,1.0000*,7,,1.0000,495.8,1000.0,49.6,1.0 49584.1
6,,1.0000,11,,1.0000*,446.6,1000.0,44.7,1.0 44657.6
7,,1.0000,8,,1.0000*,247.8,1000.0,24.8,1.0 24777.3
8,,1.0000*,9,,1.0000,92.9,1000.0,9.3,1.0  9289.2
9,,1.0000,39,,1.0000*,161.0,1000.0,16.1,1.0 16098.6
10,,1.0000*,11,,1.0000,425.1,1000.0,42.5,1.0 42511.2
10,,1.0000,13,,1.0000*,257.7,1000.0,25.8,1.0 25769.2
13,,1.0000,14,,1.0000*,238.5,1000.0,23.8,1.0 23848.0
14,,1.0000,15,,1.0000*,266.6,1000.0,26.7,1.0 26655.2
15,,1.0000,16,,1.0000*,532.0,1000.0,53.2,1.0 53201.4
16,,1.0000,17,,1.0000*,925.5,1000.0,92.5,1.0 92546.6
16,,1.0000,19,,1.0000*,1441.7,500.0,288.3,1.0144167.2
16,,1.0000*,21,,1.0000,330.9,500.0,66.2,1.0 33092.3
16,,1.0000*,24,,1.0000,134.5,500.0,26.9,1.0 13452.7
17,,1.0000,18,,1.0000*,559.8,500.0,112.0,1.0 55978.5
17,,1.0000*,27,,1.0000,366.6,500.0,73.3,1.0 36660.5
21,,1.0000,22,,1.0000*,627.8,500.0,125.6,1.0 62777.8
22,,1.0000,23,,1.0000*,77.2,500.0,15.4,1.0  7717.3
23,,1.0000*,24,,1.0000,355.4,500.0,71.1,1.0 35540.2
25,,1.0000,26,,1.0000*,273.5,500.0,54.7,1.0 27346.1
26,,1.0000,27,,1.0000*,141.2,500.0,28.2,1.0 14122.2
26,,1.0000,28,,1.0000*,146.3,500.0,29.3,1.0 14631.1
26,,1.0000,29,,1.0000*,197.6,500.0,39.5,1.0 19761.0
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34985.5
