NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,63.15902328491211,30-1 
31,1 ,750.0,0.0,580.9798583984375,800.0,-500.0,483.73516845703125,31-1 
31,2 ,400.0,0.0,1016.9720458984375,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,66.24198913574219,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,89.66910552978516,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,158.0582275390625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,189.48770141601562,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,88.17497253417969,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,109.99844360351562,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.674556732177734,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-4.878596305847168,39-1 
