from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,88.6,1000.0,8.9,1.0,8861.5
1,,1.0000,39,,1.0000*,154.0,1000.0,15.4,1.0,15403.6
2,,1.0000,3,,1.0000*,246.5,1000.0,24.6,1.0,24647.2
2,,1.0000*,25,,1.0000,517.0,1000.0,51.7,1.0,51697.7
3,,1.0000*,4,,1.0000,454.1,1000.0,45.4,1.0,45409.8
3,,1.0000,18,,1.0000*,104.3,1000.0,10.4,1.0,10432.6
4,,1.0000,5,,1.0000*,484.4,1000.0,48.4,1.0,48443.1
4,,1.0000*,14,,1.0000,480.9,1000.0,48.1,1.0,48094.3
5,,1.0000,6,,1.0000*,856.8,1000.0,85.7,1.0,85679.1
5,,1.0000*,8,,1.0000,394.1,1000.0,39.4,1.0,39413.2
6,,1.0000*,7,,1.0000,559.0,1000.0,55.9,1.0,55902.7
6,,1.0000*,11,,1.0000,844.1,1000.0,84.4,1.0,84414.1
7,,1.0000*,8,,1.0000,311.5,1000.0,31.1,1.0,31148.1
8,,1.0000*,9,,1.0000,174.9,1000.0,17.5,1.0,17485.9
9,,1.0000,39,,1.0000*,196.9,1000.0,19.7,1.0,19685.2
10,,1.0000,11,,1.0000*,829.8,1000.0,83.0,1.0,82984.3
10,,1.0000*,13,,1.0000,834.4,1000.0,83.4,1.0,83443.2
13,,1.0000*,14,,1.0000,829.2,1000.0,82.9,1.0,82922.5
14,,1.0000*,15,,1.0000,347.3,1000.0,34.7,1.0,34733.7
15,,1.0000*,16,,1.0000,154.6,1000.0,15.5,1.0,15458.2
16,,1.0000*,17,,1.0000,522.1,1000.0,52.2,1.0,52212.9
16,,1.0000,19,,1.0000*,456.8,500.0,91.4,1.0,45682.9
16,,1.0000,21,,1.0000*,332.4,500.0,66.5,1.0,33240.2
16,,1.0000*,24,,1.0000,101.5,500.0,20.3,1.0,10154.1
17,,1.0000*,18,,1.0000,243.6,500.0,48.7,1.0,24362.1
17,,1.0000*,27,,1.0000,278.6,500.0,55.7,1.0,27864.4
21,,1.0000,22,,1.0000*,615.3,500.0,123.1,1.0,61531.3
22,,1.0000,23,,1.0000*,74.8,500.0,15.0,1.0,7476.5
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35388.6
25,,1.0000*,26,,1.0000,192.2,500.0,38.4,1.0,19216.7
26,,1.0000,27,,1.0000*,72.0,500.0,14.4,1.0,7196.0
26,,1.0000,28,,1.0000*,149.2,500.0,29.8,1.0,14918.0
26,,1.0000,29,,1.0000*,200.6,500.0,40.1,1.0,20055.8
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0,35050.1
