from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,46.8,1000.0,4.7,1.0  4676.6
1,,1.0000,39,,1.0000*,124.3,1000.0,12.4,1.0 12434.7
2,,1.0000,3,,1.0000*,262.8,1000.0,26.3,1.0 26275.4
2,,1.0000*,25,,1.0000,427.6,1000.0,42.8,1.0 42762.1
3,,1.0000*,4,,1.0000,132.5,1000.0,13.3,1.0 13255.0
3,,1.0000,18,,1.0000*,431.1,1000.0,43.1,1.0 43105.6
4,,1.0000*,5,,1.0000,255.9,1000.0,25.6,1.0 25591.8
4,,1.0000*,14,,1.0000,444.6,1000.0,44.5,1.0 44464.9
5,,1.0000,6,,1.0000*,564.7,1000.0,56.5,1.0 56465.9
5,,1.0000*,8,,1.0000,379.5,1000.0,38.0,1.0 37954.5
6,,1.0000*,7,,1.0000,495.6,1000.0,49.6,1.0 49561.0
6,,1.0000,11,,1.0000*,450.1,1000.0,45.0,1.0 45008.2
7,,1.0000,8,,1.0000*,247.6,1000.0,24.8,1.0 24761.9
8,,1.0000*,9,,1.0000,95.9,1000.0,9.6,1.0  9589.9
9,,1.0000,39,,1.0000*,154.6,1000.0,15.5,1.0 15461.6
10,,1.0000*,11,,1.0000,427.6,1000.0,42.8,1.0 42759.9
10,,1.0000,13,,1.0000*,266.1,1000.0,26.6,1.0 26612.0
13,,1.0000,14,,1.0000*,245.5,1000.0,24.5,1.0 24546.6
14,,1.0000,15,,1.0000*,290.4,1000.0,29.0,1.0 29035.7
15,,1.0000,16,,1.0000*,536.3,1000.0,53.6,1.0 53634.6
16,,1.0000,17,,1.0000*,937.1,1000.0,93.7,1.0 93705.3
16,,1.0000,19,,1.0000*,494.6,500.0,98.9,1.0 49455.8
16,,1.0000*,21,,1.0000,868.4,500.0,173.7,1.0 86838.9
16,,1.0000*,24,,1.0000,505.6,500.0,101.1,1.0 50558.3
17,,1.0000,18,,1.0000*,567.9,500.0,113.6,1.0 56793.7
17,,1.0000*,27,,1.0000,370.9,500.0,74.2,1.0 37085.3
21,,1.0000,22,,1.0000*,1144.4,500.0,228.9,1.0114440.3
22,,1.0000*,23,,1.0000,601.4,500.0,120.3,1.0 60141.7
23,,1.0000,24,,1.0000*,826.0,500.0,165.2,1.0 82598.7
25,,1.0000,26,,1.0000*,275.1,500.0,55.0,1.0 27512.0
26,,1.0000,27,,1.0000*,161.9,500.0,32.4,1.0 16186.6
26,,1.0000*,28,,1.0000,148.4,500.0,29.7,1.0 14842.6
26,,1.0000*,29,,1.0000,196.2,500.0,39.2,1.0 19622.9
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0 34958.5
