Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    125.5  1000.0    12.5     1.0 12547.3
     1     1           1.0000     1     39     39          1.0000*    1  1    144.4  1000.0    14.4     1.0 14443.5
     2     2           1.0000*    1      3     3           1.0000     1  1    349.6  1000.0    35.0     1.0 34962.4
     2     2           1.0000     1     25     25          1.0000*    1  1    370.8  1000.0    37.1     1.0 37080.6
     3     3           1.0000*    1      4     4           1.0000     1  1     87.2  1000.0     8.7     1.0  8715.2
     3     3           1.0000     1     18     18          1.0000*    1  1     53.2  1000.0     5.3     1.0  5323.6
     4     4           1.0000*    1      5     5           1.0000     1  1    219.5  1000.0    21.9     1.0 21947.4
     4     4           1.0000     1     14     14          1.0000*    1  1    266.1  1000.0    26.6     1.0 26612.4
     5     5           1.0000     1      6     6           1.0000*    1  1    493.9  1000.0    49.4     1.0 49388.6
     5     5           1.0000     1      8     8           1.0000*    1  1    340.3  1000.0    34.0     1.0 34026.6
     6     6           1.0000*    1      7     7           1.0000     1  1    447.8  1000.0    44.8     1.0 44782.3
     6     6           1.0000     1     11     11          1.0000*    1  1    379.9  1000.0    38.0     1.0 37993.0
     7     7           1.0000     1      8     8           1.0000*    1  1    200.0  1000.0    20.0     1.0 20004.8
     8     8           1.0000     1      9     9           1.0000*    1  1     28.9  1000.0     2.9     1.0  2889.0
     9     9           1.0000     1     39     39          1.0000*    1  1    156.2  1000.0    15.6     1.0 15616.1
    10     10          1.0000*    1     11     11          1.0000     1  1    363.8  1000.0    36.4     1.0 36376.4
    10     10          1.0000     1     13     13          1.0000*    1  1    306.5  1000.0    30.7     1.0 30654.5
    13     13          1.0000*    1     14     14          1.0000     1  1    297.0  1000.0    29.7     1.0 29695.7
    14     14          1.0000     1     15     15          1.0000*    1  1     97.0  1000.0     9.7     1.0  9698.9
    15     15          1.0000*    1     16     16          1.0000     1  1    294.6  1000.0    29.5     1.0 29456.8
    16     16          1.0000*    1     17     17          1.0000     1  1    206.1  1000.0    20.6     1.0 20609.1
    16     16          1.0000     1     19     19          1.0000*    1  1    455.2   500.0    91.0     1.0 45516.7
    16     16          1.0000     1     21     21          1.0000*    1  1    334.3   500.0    66.9     1.0 33433.7
    16     16          1.0000*    1     24     24          1.0000     1  1     93.3   500.0    18.7     1.0  9325.3
    17     17          1.0000*    1     18     18          1.0000     1  1    201.4   500.0    40.3     1.0 20137.2
    17     17          1.0000     1     27     27          1.0000*    1  1     44.9   500.0     9.0     1.0  4489.4
    21     21          1.0000     1     22     22          1.0000*    1  1    613.0   500.0   122.6     1.0 61304.1
    22     22          1.0000     1     23     23          1.0000*    1  1     74.2   500.0    14.8     1.0  7415.6
    23     23          1.0000*    1     24     24          1.0000     1  1    354.2   500.0    70.8     1.0 35418.8
    25     25          1.0000*    1     26     26          1.0000     1  1    119.1   500.0    23.8     1.0 11912.4
    26     26          1.0000     1     27     27          1.0000*    1  1    278.3   500.0    55.7     1.0 27833.2
    26     26          1.0000     1     28     28          1.0000*    1  1    149.2   500.0    29.8     1.0 14923.8
    26     26          1.0000     1     29     29          1.0000*    1  1    200.6   500.0    40.1     1.0 20061.7
    28     28          1.0000     1     29     29          1.0000*    1  1    350.5   500.0    70.1     1.0 35051.5
