from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,48.1,1000.0,4.8,1.0  4814.2
1,,1.0000,39,,1.0000*,125.4,1000.0,12.5,1.0 12539.7
2,,1.0000,3,,1.0000*,259.6,1000.0,26.0,1.0 25964.5
2,,1.0000*,25,,1.0000,426.1,1000.0,42.6,1.0 42613.9
3,,1.0000*,4,,1.0000,127.9,1000.0,12.8,1.0 12787.9
3,,1.0000,18,,1.0000*,433.3,1000.0,43.3,1.0 43331.9
4,,1.0000*,5,,1.0000,249.4,1000.0,24.9,1.0 24944.3
4,,1.0000*,14,,1.0000,446.4,1000.0,44.6,1.0 44637.3
5,,1.0000,6,,1.0000*,557.6,1000.0,55.8,1.0 55756.1
5,,1.0000*,8,,1.0000,379.6,1000.0,38.0,1.0 37964.7
6,,1.0000*,7,,1.0000,494.3,1000.0,49.4,1.0 49428.2
6,,1.0000,11,,1.0000*,454.6,1000.0,45.5,1.0 45457.2
7,,1.0000,8,,1.0000*,246.3,1000.0,24.6,1.0 24628.1
8,,1.0000*,9,,1.0000,93.9,1000.0,9.4,1.0  9393.4
9,,1.0000,39,,1.0000*,155.1,1000.0,15.5,1.0 15505.4
10,,1.0000*,11,,1.0000,431.9,1000.0,43.2,1.0 43188.9
10,,1.0000,13,,1.0000*,260.6,1000.0,26.1,1.0 26056.1
13,,1.0000,14,,1.0000*,239.7,1000.0,24.0,1.0 23966.9
14,,1.0000,15,,1.0000*,292.0,1000.0,29.2,1.0 29204.9
15,,1.0000,16,,1.0000*,543.0,1000.0,54.3,1.0 54295.1
16,,1.0000,17,,1.0000*,941.1,1000.0,94.1,1.0 94110.1
16,,1.0000,19,,1.0000*,490.3,500.0,98.1,1.0 49034.3
16,,1.0000*,21,,1.0000,993.9,500.0,198.8,1.0 99387.4
16,,1.0000,24,,1.0000*,393.8,500.0,78.8,1.0 39384.2
17,,1.0000,18,,1.0000*,571.2,500.0,114.2,1.0 57124.4
17,,1.0000*,27,,1.0000,371.5,500.0,74.3,1.0 37147.3
21,,1.0000,22,,1.0000*,1254.8,500.0,251.0,1.0125480.0
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41451.5
23,,1.0000*,24,,1.0000,713.4,500.0,142.7,1.0 71338.6
25,,1.0000,26,,1.0000*,276.2,500.0,55.2,1.0 27623.8
26,,1.0000,27,,1.0000*,159.3,500.0,31.9,1.0 15928.6
26,,1.0000*,28,,1.0000,148.1,500.0,29.6,1.0 14806.5
26,,1.0000,29,,1.0000*,196.0,500.0,39.2,1.0 19597.6
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0 34961.5
