from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,108.3,1000.0,10.8,1.0 10830.0
1,,1.0000,39,,1.0000*,167.5,1000.0,16.8,1.0 16753.0
2,,1.0000,3,,1.0000*,227.8,1000.0,22.8,1.0 22778.9
2,,1.0000*,25,,1.0000,527.7,1000.0,52.8,1.0 52771.5
3,,1.0000*,4,,1.0000,467.2,1000.0,46.7,1.0 46719.4
3,,1.0000,18,,1.0000*,84.1,1000.0,8.4,1.0  8406.5
4,,1.0000,5,,1.0000*,690.6,1000.0,69.1,1.0 69057.1
4,,1.0000,14,,1.0000*,283.8,1000.0,28.4,1.0 28383.7
5,,1.0000,6,,1.0000*,1059.8,1000.0,106.0,1.0105975.8
5,,1.0000*,8,,1.0000,387.8,1000.0,38.8,1.0 38778.1
6,,1.0000*,7,,1.0000,590.7,1000.0,59.1,1.0 59073.0
6,,1.0000,11,,1.0000*,112.6,1000.0,11.3,1.0 11264.4
7,,1.0000*,8,,1.0000,342.5,1000.0,34.3,1.0 34252.1
8,,1.0000*,9,,1.0000,194.3,1000.0,19.4,1.0 19425.4
9,,1.0000,39,,1.0000*,219.2,1000.0,21.9,1.0 21924.9
10,,1.0000*,11,,1.0000,96.0,1000.0,9.6,1.0  9602.2
10,,1.0000*,13,,1.0000,575.0,1000.0,57.5,1.0 57495.3
13,,1.0000*,14,,1.0000,592.9,1000.0,59.3,1.0 59287.5
14,,1.0000*,15,,1.0000,308.3,1000.0,30.8,1.0 30829.6
15,,1.0000*,16,,1.0000,122.0,1000.0,12.2,1.0 12199.4
16,,1.0000*,17,,1.0000,483.7,1000.0,48.4,1.0 48370.8
16,,1.0000,19,,1.0000*,455.6,500.0,91.1,1.0 45559.4
16,,1.0000,21,,1.0000*,333.6,500.0,66.7,1.0 33364.6
16,,1.0000*,24,,1.0000,95.9,500.0,19.2,1.0  9591.0
17,,1.0000*,18,,1.0000,216.6,500.0,43.3,1.0 21655.3
17,,1.0000*,27,,1.0000,267.9,500.0,53.6,1.0 26786.4
21,,1.0000,22,,1.0000*,613.7,500.0,122.7,1.0 61373.2
22,,1.0000,23,,1.0000*,74.4,500.0,14.9,1.0  7435.2
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0 35406.1
25,,1.0000*,26,,1.0000,183.4,500.0,36.7,1.0 18340.5
26,,1.0000,27,,1.0000*,66.0,500.0,13.2,1.0  6597.3
26,,1.0000,28,,1.0000*,149.9,500.0,30.0,1.0 14993.8
26,,1.0000,29,,1.0000*,201.3,500.0,40.3,1.0 20131.0
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35069.6
