NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,99.3364028930664,30-1 
31,1 ,750.0,0.0,641.6465454101562,800.0,-500.0,428.52996826171875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,59.142738342285156,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,168.0323028564453,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,265.8738708496094,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,253.40521240234375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,268.5797424316406,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,133.02767944335938,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,121.51313781738281,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,63.636024475097656,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-14.685632705688477,39-1 
