NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,172.473876953125,30-1 
31,1 ,750.0,0.0,598.5110473632812,800.0,-500.0,444.45709228515625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,64.86392974853516,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,107.14796447753906,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,166.15744018554688,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,209.10446166992188,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,99.29939270019531,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,43.40408706665039,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,41.72294616699219,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,1.3163340091705322,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,1.3163340091705322,39-2 
