from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,98.6,1000.0,9.9,1.0  9862.0
1,,1.0000,39,,1.0000*,137.2,1000.0,13.7,1.0 13715.1
2,,1.0000*,3,,1.0000,434.4,1000.0,43.4,1.0 43439.6
2,,1.0000,25,,1.0000*,291.4,1000.0,29.1,1.0 29138.7
3,,1.0000*,4,,1.0000,121.6,1000.0,12.2,1.0 12164.1
3,,1.0000,18,,1.0000*,257.6,1000.0,25.8,1.0 25763.2
4,,1.0000*,5,,1.0000,278.9,1000.0,27.9,1.0 27887.8
4,,1.0000,14,,1.0000*,392.4,1000.0,39.2,1.0 39235.7
5,,1.0000,6,,1.0000*,556.4,1000.0,55.6,1.0 55640.5
5,,1.0000,8,,1.0000*,343.2,1000.0,34.3,1.0 34319.8
6,,1.0000*,7,,1.0000,463.8,1000.0,46.4,1.0 46377.7
6,,1.0000,11,,1.0000*,411.7,1000.0,41.2,1.0 41173.7
7,,1.0000,8,,1.0000*,216.0,1000.0,21.6,1.0 21595.1
8,,1.0000*,9,,1.0000,35.9,1000.0,3.6,1.0  3591.9
9,,1.0000,39,,1.0000*,139.2,1000.0,13.9,1.0 13916.5
10,,1.0000*,11,,1.0000,392.3,1000.0,39.2,1.0 39226.0
10,,1.0000,13,,1.0000*,291.6,1000.0,29.2,1.0 29158.2
13,,1.0000,14,,1.0000*,275.2,1000.0,27.5,1.0 27522.5
14,,1.0000,15,,1.0000*,205.8,1000.0,20.6,1.0 20581.9
15,,1.0000,16,,1.0000*,445.8,1000.0,44.6,1.0 44584.3
16,,1.0000,17,,1.0000*,1004.8,1000.0,100.5,1.0100476.7
16,,1.0000,19,,1.0000*,1443.1,500.0,288.6,1.0144312.0
16,,1.0000*,21,,1.0000,332.1,500.0,66.4,1.0 33215.0
16,,1.0000*,24,,1.0000,141.5,500.0,28.3,1.0 14153.2
17,,1.0000*,18,,1.0000,951.7,500.0,190.3,1.0 95172.6
17,,1.0000*,27,,1.0000,100.4,500.0,20.1,1.0 10036.9
21,,1.0000,22,,1.0000*,631.1,500.0,126.2,1.0 63113.3
22,,1.0000,23,,1.0000*,77.7,500.0,15.5,1.0  7768.8
23,,1.0000*,24,,1.0000,356.3,500.0,71.3,1.0 35627.5
25,,1.0000,26,,1.0000*,81.7,500.0,16.3,1.0  8169.7
26,,1.0000,27,,1.0000*,272.1,500.0,54.4,1.0 27206.0
26,,1.0000,28,,1.0000*,148.4,500.0,29.7,1.0 14843.0
26,,1.0000,29,,1.0000*,199.8,500.0,40.0,1.0 19980.5
28,,1.0000,29,,1.0000*,350.3,500.0,70.1,1.0 35031.6
