from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,102.5,1000.0,10.2,1.0 10248.6
1,,1.0000,39,,1.0000*,134.0,1000.0,13.4,1.0 13397.0
2,,1.0000*,3,,1.0000,440.9,1000.0,44.1,1.0 44091.3
2,,1.0000,25,,1.0000*,292.8,1000.0,29.3,1.0 29285.0
3,,1.0000*,4,,1.0000,119.1,1000.0,11.9,1.0 11910.9
3,,1.0000,18,,1.0000*,270.4,1000.0,27.0,1.0 27041.4
4,,1.0000*,5,,1.0000,282.5,1000.0,28.2,1.0 28249.7
4,,1.0000,14,,1.0000*,396.9,1000.0,39.7,1.0 39686.3
5,,1.0000,6,,1.0000*,549.8,1000.0,55.0,1.0 54976.7
5,,1.0000,8,,1.0000*,341.6,1000.0,34.2,1.0 34162.1
6,,1.0000*,7,,1.0000,462.0,1000.0,46.2,1.0 46204.2
6,,1.0000,11,,1.0000*,419.7,1000.0,42.0,1.0 41970.4
7,,1.0000,8,,1.0000*,214.3,1000.0,21.4,1.0 21426.6
8,,1.0000*,9,,1.0000,40.7,1000.0,4.1,1.0  4069.1
9,,1.0000,39,,1.0000*,132.7,1000.0,13.3,1.0 13274.8
10,,1.0000*,11,,1.0000,399.0,1000.0,39.9,1.0 39900.2
10,,1.0000,13,,1.0000*,293.9,1000.0,29.4,1.0 29388.9
13,,1.0000,14,,1.0000*,275.8,1000.0,27.6,1.0 27575.8
14,,1.0000,15,,1.0000*,234.6,1000.0,23.5,1.0 23464.6
15,,1.0000,16,,1.0000*,457.6,1000.0,45.8,1.0 45755.4
16,,1.0000,17,,1.0000*,1018.5,1000.0,101.8,1.0101849.6
16,,1.0000,19,,1.0000*,497.3,500.0,99.5,1.0 49734.9
16,,1.0000*,21,,1.0000,990.6,500.0,198.1,1.0 99057.0
16,,1.0000,24,,1.0000*,393.5,500.0,78.7,1.0 39353.8
17,,1.0000,18,,1.0000*,958.1,500.0,191.6,1.0 95811.2
17,,1.0000*,27,,1.0000,119.0,500.0,23.8,1.0 11898.5
21,,1.0000,22,,1.0000*,1256.1,500.0,251.2,1.0125613.2
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41454.3
23,,1.0000*,24,,1.0000,713.9,500.0,142.8,1.0 71392.9
25,,1.0000,26,,1.0000*,88.8,500.0,17.8,1.0  8876.7
26,,1.0000,27,,1.0000*,280.5,500.0,56.1,1.0 28049.8
26,,1.0000,28,,1.0000*,146.6,500.0,29.3,1.0 14661.1
26,,1.0000,29,,1.0000*,197.9,500.0,39.6,1.0 19792.7
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34991.4
