NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,31.239810943603516,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,124.95924377441406,30-2 
31,1 ,750.0,0.0,593.5957641601562,800.0,-500.0,419.73272705078125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,52.43647766113281,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,116.51704406738281,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,170.4989776611328,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,219.62158203125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,105.26355743408203,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,122.97569274902344,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,69.58882141113281,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,53.72574996948242,39-1 
