Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:10
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     92.3  1000.0     9.2     1.0  9230.2
     1     1           1.0000     1     39     39          1.0000*    1  1    144.9  1000.0    14.5     1.0 14485.4
     2     2           1.0000*    1      3     3           1.0000     1  1    396.9  1000.0    39.7     1.0 39693.9
     2     2           1.0000     1     25     25          1.0000*    1  1    259.4  1000.0    25.9     1.0 25935.1
     3     3           1.0000*    1      4     4           1.0000     1  1     84.9  1000.0     8.5     1.0  8487.0
     3     3           1.0000     1     18     18          1.0000*    1  1    173.1  1000.0    17.3     1.0 17312.8
     4     4           1.0000*    1      5     5           1.0000     1  1    312.2  1000.0    31.2     1.0 31217.7
     4     4           1.0000     1     14     14          1.0000*    1  1    298.9  1000.0    29.9     1.0 29887.4
     5     5           1.0000     1      6     6           1.0000*    1  1    612.4  1000.0    61.2     1.0 61242.3
     5     5           1.0000     1      8     8           1.0000*    1  1    342.9  1000.0    34.3     1.0 34291.8
     6     6           1.0000*    1      7     7           1.0000     1  1    471.6  1000.0    47.2     1.0 47162.1
     6     6           1.0000     1     11     11          1.0000*    1  1    331.8  1000.0    33.2     1.0 33175.1
     7     7           1.0000     1      8     8           1.0000*    1  1    223.7  1000.0    22.4     1.0 22374.2
     8     8           1.0000*    1      9     9           1.0000     1  1     30.4  1000.0     3.0     1.0  3044.5
     9     9           1.0000     1     39     39          1.0000*    1  1    149.9  1000.0    15.0     1.0 14991.9
    10     10          1.0000*    1     11     11          1.0000     1  1    317.9  1000.0    31.8     1.0 31789.4
    10     10          1.0000     1     13     13          1.0000*    1  1    354.5  1000.0    35.5     1.0 35454.2
    13     13          1.0000*    1     14     14          1.0000     1  1    348.9  1000.0    34.9     1.0 34886.3
    14     14          1.0000     1     15     15          1.0000*    1  1    126.8  1000.0    12.7     1.0 12677.1
    15     15          1.0000*    1     16     16          1.0000     1  1    270.2  1000.0    27.0     1.0 27017.3
    16     16          1.0000*    1     17     17          1.0000     1  1    524.9  1000.0    52.5     1.0 52493.9
    16     16          1.0000     1     19     19          1.0000*    1  1    460.0   500.0    92.0     1.0 46000.3
    16     16          1.0000     1     21     21          1.0000*    1  1    496.0   500.0    99.2     1.0 49603.5
    16     16          1.0000     1     24     24          1.0000*    1  1    178.7   500.0    35.7     1.0 17872.7
    17     17          1.0000*    1     18     18          1.0000     1  1    509.7   500.0   101.9     1.0 50972.4
    17     17          1.0000*    1     27     27          1.0000     1  1     48.3   500.0     9.7     1.0  4829.2
    21     21          1.0000     1     22     22          1.0000*    1  1    769.6   500.0   153.9     1.0 76960.6
    22     22          1.0000     1     23     23          1.0000*    1  1    236.3   500.0    47.3     1.0 23632.0
    23     23          1.0000     1     24     24          1.0000*    1  1    496.5   500.0    99.3     1.0 49649.2
    25     25          1.0000     1     26     26          1.0000*    1  1     93.1   500.0    18.6     1.0  9312.0
    26     26          1.0000     1     27     27          1.0000*    1  1    286.5   500.0    57.3     1.0 28654.9
    26     26          1.0000     1     28     28          1.0000*    1  1    152.6   500.0    30.5     1.0 15256.7
    26     26          1.0000     1     29     29          1.0000*    1  1    203.9   500.0    40.8     1.0 20386.3
    28     28          1.0000     1     29     29          1.0000*    1  1    351.4   500.0    70.3     1.0 35143.0
