from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,214.6,1000.0,21.5,1.0 21459.2
1,,1.0000,39,,1.0000*,204.6,1000.0,20.5,1.0 20455.5
2,,1.0000*,3,,1.0000,1066.6,1000.0,106.7,1.0106656.6
2,,1.0000*,25,,1.0000,75.4,1000.0,7.5,1.0  7536.9
3,,1.0000*,4,,1.0000,153.0,1000.0,15.3,1.0 15300.2
3,,1.0000*,18,,1.0000,635.1,1000.0,63.5,1.0 63510.5
4,,1.0000*,5,,1.0000,274.8,1000.0,27.5,1.0 27478.2
4,,1.0000,14,,1.0000*,194.1,1000.0,19.4,1.0 19407.6
5,,1.0000,6,,1.0000*,487.9,1000.0,48.8,1.0 48793.8
5,,1.0000,8,,1.0000*,294.0,1000.0,29.4,1.0 29398.5
6,,1.0000*,7,,1.0000,409.7,1000.0,41.0,1.0 40969.6
6,,1.0000,11,,1.0000*,330.1,1000.0,33.0,1.0 33006.2
7,,1.0000,8,,1.0000*,162.4,1000.0,16.2,1.0 16241.6
8,,1.0000,9,,1.0000*,96.1,1000.0,9.6,1.0  9611.6
9,,1.0000,39,,1.0000*,173.6,1000.0,17.4,1.0 17355.6
10,,1.0000*,11,,1.0000,316.2,1000.0,31.6,1.0 31621.0
10,,1.0000,13,,1.0000*,358.0,1000.0,35.8,1.0 35802.8
13,,1.0000*,14,,1.0000,351.1,1000.0,35.1,1.0 35107.2
14,,1.0000,15,,1.0000*,175.5,1000.0,17.6,1.0 17551.8
15,,1.0000*,16,,1.0000,179.7,1000.0,18.0,1.0 17970.9
16,,1.0000,17,,1.0000*,336.4,1000.0,33.6,1.0 33635.6
16,,1.0000,19,,1.0000*,459.8,500.0,92.0,1.0 45975.4
16,,1.0000,21,,1.0000*,331.0,500.0,66.2,1.0 33100.8
16,,1.0000*,24,,1.0000,110.6,500.0,22.1,1.0 11064.6
17,,1.0000*,18,,1.0000,533.5,500.0,106.7,1.0 53355.0
17,,1.0000,27,,1.0000*,206.0,500.0,41.2,1.0 20595.6
21,,1.0000,22,,1.0000*,618.2,500.0,123.6,1.0 61820.8
22,,1.0000,23,,1.0000*,75.4,500.0,15.1,1.0  7543.0
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35387.6
25,,1.0000*,26,,1.0000,301.8,500.0,60.4,1.0 30179.0
26,,1.0000*,27,,1.0000,489.1,500.0,97.8,1.0 48906.7
26,,1.0000*,28,,1.0000,147.0,500.0,29.4,1.0 14701.2
26,,1.0000,29,,1.0000*,196.9,500.0,39.4,1.0 19690.5
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0 34973.9
