from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,194.4,1000.0,19.4,1.0,19442.9
1,,1.0000,39,,1.0000*,172.8,1000.0,17.3,1.0,17277.0
2,,1.0000*,3,,1.0000,915.6,1000.0,91.6,1.0,91563.2
2,,1.0000,25,,1.0000*,977.5,1000.0,97.8,1.0,97754.9
3,,1.0000*,4,,1.0000,130.4,1000.0,13.0,1.0,13043.6
3,,1.0000*,18,,1.0000,544.4,1000.0,54.4,1.0,54435.5
4,,1.0000*,5,,1.0000,303.5,1000.0,30.4,1.0,30353.3
4,,1.0000,14,,1.0000*,216.3,1000.0,21.6,1.0,21627.9
5,,1.0000,6,,1.0000*,534.5,1000.0,53.5,1.0,53452.2
5,,1.0000,8,,1.0000*,303.5,1000.0,30.3,1.0,30348.7
6,,1.0000*,7,,1.0000,426.7,1000.0,42.7,1.0,42667.6
6,,1.0000,11,,1.0000*,319.4,1000.0,31.9,1.0,31935.6
7,,1.0000,8,,1.0000*,179.1,1000.0,17.9,1.0,17908.8
8,,1.0000*,9,,1.0000,69.1,1000.0,6.9,1.0,6910.7
9,,1.0000,39,,1.0000*,156.0,1000.0,15.6,1.0,15604.3
10,,1.0000*,11,,1.0000,306.3,1000.0,30.6,1.0,30625.8
10,,1.0000,13,,1.0000*,368.0,1000.0,36.8,1.0,36796.0
13,,1.0000*,14,,1.0000,361.7,1000.0,36.2,1.0,36165.4
14,,1.0000,15,,1.0000*,165.3,1000.0,16.5,1.0,16525.9
15,,1.0000*,16,,1.0000,190.8,1000.0,19.1,1.0,19078.6
16,,1.0000,17,,1.0000*,328.7,1000.0,32.9,1.0,32867.0
16,,1.0000,19,,1.0000*,461.0,500.0,92.2,1.0,46095.2
16,,1.0000,21,,1.0000*,330.7,500.0,66.1,1.0,33071.4
16,,1.0000*,24,,1.0000,113.6,500.0,22.7,1.0,11361.7
17,,1.0000*,18,,1.0000,623.3,500.0,124.7,1.0,62333.4
17,,1.0000,27,,1.0000*,308.9,500.0,61.8,1.0,30890.9
21,,1.0000,22,,1.0000*,619.2,500.0,123.8,1.0,61924.2
22,,1.0000,23,,1.0000*,75.6,500.0,15.1,1.0,7564.7
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35394.3
25,,1.0000*,26,,1.0000,405.2,500.0,81.0,1.0,40522.2
26,,1.0000*,27,,1.0000,594.3,500.0,118.9,1.0,59434.3
26,,1.0000*,28,,1.0000,147.7,500.0,29.5,1.0,14766.0
26,,1.0000,29,,1.0000*,196.3,500.0,39.3,1.0,19631.7
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34965.6
