from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,98.2,1000.0,9.8,1.0  9815.2
1,,1.0000,39,,1.0000*,136.0,1000.0,13.6,1.0 13602.0
2,,1.0000*,3,,1.0000,435.4,1000.0,43.5,1.0 43543.8
2,,1.0000,25,,1.0000*,290.4,1000.0,29.0,1.0 29043.2
3,,1.0000*,4,,1.0000,124.5,1000.0,12.5,1.0 12453.2
3,,1.0000,18,,1.0000*,262.4,1000.0,26.2,1.0 26235.9
4,,1.0000*,5,,1.0000,283.5,1000.0,28.3,1.0 28345.8
4,,1.0000,14,,1.0000*,391.3,1000.0,39.1,1.0 39128.9
5,,1.0000,6,,1.0000*,560.9,1000.0,56.1,1.0 56093.3
5,,1.0000,8,,1.0000*,343.0,1000.0,34.3,1.0 34300.6
6,,1.0000*,7,,1.0000,464.6,1000.0,46.5,1.0 46456.8
6,,1.0000,11,,1.0000*,409.0,1000.0,40.9,1.0 40898.7
7,,1.0000,8,,1.0000*,216.7,1000.0,21.7,1.0 21674.6
8,,1.0000*,9,,1.0000,37.4,1000.0,3.7,1.0  3735.4
9,,1.0000,39,,1.0000*,138.1,1000.0,13.8,1.0 13810.0
10,,1.0000*,11,,1.0000,389.6,1000.0,39.0,1.0 38958.7
10,,1.0000,13,,1.0000*,295.2,1000.0,29.5,1.0 29524.4
13,,1.0000,14,,1.0000*,279.0,1000.0,27.9,1.0 27896.3
14,,1.0000,15,,1.0000*,206.6,1000.0,20.7,1.0 20660.2
15,,1.0000,16,,1.0000*,441.6,1000.0,44.2,1.0 44164.7
16,,1.0000,17,,1.0000*,1001.8,1000.0,100.2,1.0100184.5
16,,1.0000,19,,1.0000*,1433.1,500.0,286.6,1.0143311.6
16,,1.0000*,21,,1.0000,332.9,500.0,66.6,1.0 33289.4
16,,1.0000*,24,,1.0000,145.0,500.0,29.0,1.0 14500.0
17,,1.0000*,18,,1.0000,948.7,500.0,189.7,1.0 94873.5
17,,1.0000*,27,,1.0000,102.7,500.0,20.5,1.0 10266.1
21,,1.0000,22,,1.0000*,632.9,500.0,126.6,1.0 63288.7
22,,1.0000,23,,1.0000*,77.9,500.0,15.6,1.0  7794.4
23,,1.0000*,24,,1.0000,356.8,500.0,71.4,1.0 35677.8
25,,1.0000,26,,1.0000*,83.3,500.0,16.7,1.0  8328.0
26,,1.0000,27,,1.0000*,274.2,500.0,54.8,1.0 27422.0
26,,1.0000,28,,1.0000*,148.1,500.0,29.6,1.0 14811.7
26,,1.0000,29,,1.0000*,199.5,500.0,39.9,1.0 19948.7
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35024.2
