from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,45.8,1000.0,4.6,1.0  4581.9
1,,1.0000,39,,1.0000*,123.5,1000.0,12.3,1.0 12349.5
2,,1.0000*,3,,1.0000,438.2,1000.0,43.8,1.0 43824.1
2,,1.0000,25,,1.0000*,188.0,1000.0,18.8,1.0 18803.5
3,,1.0000,4,,1.0000*,440.1,1000.0,44.0,1.0 44006.8
3,,1.0000*,18,,1.0000,545.0,1000.0,54.5,1.0 54502.6
4,,1.0000,5,,1.0000*,721.4,1000.0,72.1,1.0 72136.3
4,,1.0000,14,,1.0000*,232.6,1000.0,23.3,1.0 23261.2
5,,1.0000,6,,1.0000*,1048.6,1000.0,104.9,1.0104861.0
5,,1.0000,8,,1.0000*,348.7,1000.0,34.9,1.0 34872.8
6,,1.0000*,7,,1.0000,557.9,1000.0,55.8,1.0 55787.1
6,,1.0000,11,,1.0000*,102.3,1000.0,10.2,1.0 10225.8
7,,1.0000*,8,,1.0000,310.1,1000.0,31.0,1.0 31005.7
8,,1.0000*,9,,1.0000,129.1,1000.0,12.9,1.0 12909.2
9,,1.0000,39,,1.0000*,165.6,1000.0,16.6,1.0 16556.0
10,,1.0000*,11,,1.0000,71.3,1000.0,7.1,1.0  7127.8
10,,1.0000*,13,,1.0000,610.1,1000.0,61.0,1.0 61009.7
13,,1.0000*,14,,1.0000,629.7,1000.0,63.0,1.0 62970.3
14,,1.0000*,15,,1.0000,395.2,1000.0,39.5,1.0 39521.6
15,,1.0000*,16,,1.0000,149.1,1000.0,14.9,1.0 14914.9
16,,1.0000*,17,,1.0000,566.3,1000.0,56.6,1.0 56625.9
16,,1.0000,19,,1.0000*,458.4,500.0,91.7,1.0 45841.9
16,,1.0000,21,,1.0000*,331.5,500.0,66.3,1.0 33148.8
16,,1.0000*,24,,1.0000,106.9,500.0,21.4,1.0 10691.7
17,,1.0000*,18,,1.0000,620.4,500.0,124.1,1.0 62040.7
17,,1.0000*,27,,1.0000,67.8,500.0,13.6,1.0  6781.9
21,,1.0000,22,,1.0000*,617.0,500.0,123.4,1.0 61697.2
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0  7515.8
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.0
25,,1.0000,26,,1.0000*,150.4,500.0,30.1,1.0 15036.1
26,,1.0000,27,,1.0000*,346.4,500.0,69.3,1.0 34641.6
26,,1.0000,28,,1.0000*,150.9,500.0,30.2,1.0 15089.6
26,,1.0000,29,,1.0000*,202.2,500.0,40.4,1.0 20224.9
28,,1.0000,29,,1.0000*,351.0,500.0,70.2,1.0 35095.4
