NUMBER,PU,Angle
1,1.035643458366394,-0.08584930002689362
2,1.0226624011993408,-0.006796519737690687
3,1.0163178443908691,-0.16192075610160828
4,1.0380403995513916,-0.18246236443519592
5,1.0606935024261475,-0.1590891033411026
6,1.0627617835998535,-0.14797645807266235
7,1.0497715473175049,-0.17947323620319366
8,1.0473008155822754,-0.18583038449287415
9,1.0492794513702393,-0.15477672219276428
10,1.0500788688659668,-0.11367227137088776
11,1.0531045198440552,-0.12564730644226074
12,1.0370490550994873,-0.12726059556007385
13,1.045875072479248,-0.12716495990753174
14,1.0390914678573608,-0.15926334261894226
15,1.0220515727996826,-0.18961282074451447
16,1.0291119813919067,-0.17528071999549866
17,1.0202142000198364,-0.2025219351053238
18,1.0113847255706787,-0.24407008290290833
19,1.0488532781600952,-0.09439993649721146
20,0.9903265833854675,-0.11910204589366913
21,1.0298867225646973,-0.13313446938991547
22,1.0487916469573975,-0.055320266634225845
23,1.0437501668930054,-0.058786530047655106
24,1.0348849296569824,-0.17319422960281372
25,1.029331922531128,-0.009844731539487839
26,1.0315955877304077,-0.1011870801448822
27,1.0188096761703491,-0.16853448748588562
28,1.0395216941833496,-0.03881991282105446
29,1.0426700115203857,0.009901706129312515
30,1.0,0.2219603806734085
31,0.9819999933242798,-0.02769487537443638
32,0.9831000566482544,0.021482231095433235
33,0.9972000122070312,-0.003297890070825815
34,1.0123000144958496,-0.02849036455154419
35,1.049299955368042,0.03136162832379341
36,1.0635000467300415,0.07839086651802063
37,1.0277999639511108,0.11111355572938919
38,1.0264999866485596,0.1336841583251953
39,1.0299999713897705,-0.13222065567970276
