from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,155.1,1000.0,15.5,1.0,15510.3
1,,1.0000,39,,1.0000*,139.1,1000.0,13.9,1.0,13909.8
2,,1.0000*,3,,1.0000,672.8,1000.0,67.3,1.0,67276.6
2,,1.0000,25,,1.0000*,657.8,1000.0,65.8,1.0,65775.8
3,,1.0000*,4,,1.0000,120.3,1000.0,12.0,1.0,12029.6
3,,1.0000*,18,,1.0000,387.3,1000.0,38.7,1.0,38732.9
4,,1.0000*,5,,1.0000,323.7,1000.0,32.4,1.0,32371.0
4,,1.0000,14,,1.0000*,262.1,1000.0,26.2,1.0,26208.9
5,,1.0000,6,,1.0000*,571.7,1000.0,57.2,1.0,57165.8
5,,1.0000,8,,1.0000*,318.9,1000.0,31.9,1.0,31892.6
6,,1.0000*,7,,1.0000,447.4,1000.0,44.7,1.0,44737.3
6,,1.0000,11,,1.0000*,330.6,1000.0,33.1,1.0,33060.0
7,,1.0000,8,,1.0000*,199.6,1000.0,20.0,1.0,19961.6
8,,1.0000*,9,,1.0000,43.1,1000.0,4.3,1.0,4310.9
9,,1.0000,39,,1.0000*,135.3,1000.0,13.5,1.0,13528.1
10,,1.0000*,11,,1.0000,316.4,1000.0,31.6,1.0,31637.7
10,,1.0000,13,,1.0000*,363.4,1000.0,36.3,1.0,36335.8
13,,1.0000,14,,1.0000*,354.0,1000.0,35.4,1.0,35402.4
14,,1.0000,15,,1.0000*,149.4,1000.0,14.9,1.0,14939.9
15,,1.0000*,16,,1.0000,236.7,1000.0,23.7,1.0,23669.1
16,,1.0000,17,,1.0000*,357.9,1000.0,35.8,1.0,35787.7
16,,1.0000,19,,1.0000*,474.9,500.0,95.0,1.0,47490.5
16,,1.0000*,21,,1.0000,331.4,500.0,66.3,1.0,33142.2
16,,1.0000*,24,,1.0000,137.6,500.0,27.5,1.0,13763.5
17,,1.0000*,18,,1.0000,798.2,500.0,159.6,1.0,79820.6
17,,1.0000*,27,,1.0000,617.5,500.0,123.5,1.0,61750.9
21,,1.0000,22,,1.0000*,629.2,500.0,125.8,1.0,62923.6
22,,1.0000,23,,1.0000*,77.4,500.0,15.5,1.0,7740.2
23,,1.0000*,24,,1.0000,355.8,500.0,71.2,1.0,35576.6
25,,1.0000*,26,,1.0000,416.5,500.0,83.3,1.0,41650.9
26,,1.0000,27,,1.0000*,846.2,500.0,169.2,1.0,84615.4
26,,1.0000*,28,,1.0000,627.6,500.0,125.5,1.0,62762.6
26,,1.0000,29,,1.0000*,679.7,500.0,135.9,1.0,67969.0
28,,1.0000,29,,1.0000*,843.3,500.0,168.7,1.0,84333.5
