from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,103.2,1000.0,10.3,1.0 10317.3
1,,1.0000,39,,1.0000*,150.5,1000.0,15.0,1.0 15049.3
2,,1.0000,3,,1.0000*,283.0,1000.0,28.3,1.0 28303.4
2,,1.0000,25,,1.0000*,413.8,1000.0,41.4,1.0 41381.5
3,,1.0000*,4,,1.0000,473.9,1000.0,47.4,1.0 47387.1
3,,1.0000,18,,1.0000*,127.9,1000.0,12.8,1.0 12789.1
4,,1.0000,5,,1.0000*,681.6,1000.0,68.2,1.0 68164.4
4,,1.0000,14,,1.0000*,297.8,1000.0,29.8,1.0 29782.2
5,,1.0000,6,,1.0000*,1058.1,1000.0,105.8,1.0105813.9
5,,1.0000*,8,,1.0000,391.9,1000.0,39.2,1.0 39189.0
6,,1.0000*,7,,1.0000,593.8,1000.0,59.4,1.0 59382.4
6,,1.0000,11,,1.0000*,90.1,1000.0,9.0,1.0  9009.3
7,,1.0000*,8,,1.0000,346.6,1000.0,34.7,1.0 34659.8
8,,1.0000*,9,,1.0000,208.5,1000.0,20.8,1.0 20847.3
9,,1.0000,39,,1.0000*,219.3,1000.0,21.9,1.0 21930.2
10,,1.0000*,11,,1.0000,89.3,1000.0,8.9,1.0  8933.7
10,,1.0000*,13,,1.0000,566.2,1000.0,56.6,1.0 56615.5
13,,1.0000*,14,,1.0000,583.0,1000.0,58.3,1.0 58303.0
14,,1.0000*,15,,1.0000,282.7,1000.0,28.3,1.0 28271.5
15,,1.0000*,16,,1.0000,141.8,1000.0,14.2,1.0 14181.0
16,,1.0000*,17,,1.0000,458.5,1000.0,45.8,1.0 45849.6
16,,1.0000,19,,1.0000*,456.2,500.0,91.2,1.0 45622.7
16,,1.0000,21,,1.0000*,332.9,500.0,66.6,1.0 33291.6
16,,1.0000*,24,,1.0000,99.0,500.0,19.8,1.0  9904.8
17,,1.0000*,18,,1.0000,283.7,500.0,56.7,1.0 28370.1
17,,1.0000*,27,,1.0000,177.9,500.0,35.6,1.0 17788.7
21,,1.0000,22,,1.0000*,614.6,500.0,122.9,1.0 61459.4
22,,1.0000,23,,1.0000*,74.6,500.0,14.9,1.0  7458.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35394.7
25,,1.0000,26,,1.0000*,95.8,500.0,19.2,1.0  9579.1
26,,1.0000,27,,1.0000*,146.9,500.0,29.4,1.0 14693.1
26,,1.0000,28,,1.0000*,154.1,500.0,30.8,1.0 15409.4
26,,1.0000,29,,1.0000*,205.3,500.0,41.1,1.0 20531.7
28,,1.0000,29,,1.0000*,351.9,500.0,70.4,1.0 35188.8
