NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,169.6221160888672,30-1 
31,1 ,750.0,0.0,602.04345703125,800.0,-500.0,493.05828857421875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,186.67282104492188,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,287.18896484375,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,100.94102478027344,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,163.28128051757812,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,202.13775634765625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,95.34862518310547,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-14.753535270690918,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,14.664922714233398,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,37.23624801635742,39-1 
