NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,331.61505126953125,30-1 
31,1 ,750.0,0.0,720.9886474609375,800.0,-500.0,454.8472900390625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,68.26022338867188,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,140.63478088378906,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,181.6754150390625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,246.70135498046875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,120.62039184570312,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,94.95221710205078,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,464.0861511230469,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,55.435298919677734,39-1 
