NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,200.42105102539062,30-1 
31,1 ,750.0,0.0,646.7116088867188,800.0,-500.0,442.3921203613281,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,70.58036804199219,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,169.23802185058594,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,267.78167724609375,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,254.81907653808594,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,271.783935546875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,134.8448028564453,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-5.199007511138916,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.69750213623047,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,18.87574005126953,39-1 
