NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,23.710824966430664,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,94.84329986572266,30-2 
31,1 ,750.0,0.0,571.194091796875,800.0,-500.0,387.8575134277344,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,23.607275009155273,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,85.85797882080078,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,156.2923126220703,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,185.2110595703125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,85.749755859375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,53.25529479980469,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,26.806285858154297,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,20.58087730407715,39-1 
