from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,496.6,1000.0,49.7,1.0,49656.2
1,,1.0000,39,,1.0000*,501.9,1000.0,50.2,1.0,50191.9
2,,1.0000*,3,,1.0000,49.8,1000.0,5.0,1.0,4978.4
2,,1.0000,25,,1.0000*,329.2,1000.0,32.9,1.0,32919.7
3,,1.0000,4,,1.0000*,203.7,1000.0,20.4,1.0,20372.2
3,,1.0000,18,,1.0000*,82.7,1000.0,8.3,1.0,8272.9
4,,1.0000,5,,1.0000*,446.7,1000.0,44.7,1.0,44672.3
4,,1.0000,14,,1.0000*,270.7,1000.0,27.1,1.0,27072.6
5,,1.0000,6,,1.0000*,536.5,1000.0,53.6,1.0,53646.7
5,,1.0000,8,,1.0000*,197.7,1000.0,19.8,1.0,19767.1
6,,1.0000,7,,1.0000*,308.3,1000.0,30.8,1.0,30826.2
6,,1.0000,11,,1.0000*,250.9,1000.0,25.1,1.0,25085.6
7,,1.0000,8,,1.0000*,96.6,1000.0,9.7,1.0,9660.9
8,,1.0000,9,,1.0000*,409.9,1000.0,41.0,1.0,40990.8
9,,1.0000,39,,1.0000*,432.8,1000.0,43.3,1.0,43282.0
10,,1.0000*,11,,1.0000,243.0,1000.0,24.3,1.0,24301.1
10,,1.0000*,13,,1.0000,423.5,1000.0,42.3,1.0,42347.9
13,,1.0000*,14,,1.0000,426.8,1000.0,42.7,1.0,42681.8
14,,1.0000,15,,1.0000*,167.6,1000.0,16.8,1.0,16764.9
15,,1.0000*,16,,1.0000,187.7,1000.0,18.8,1.0,18771.5
16,,1.0000*,17,,1.0000,332.9,1000.0,33.3,1.0,33293.3
16,,1.0000,19,,1.0000*,455.0,500.0,91.0,1.0,45499.6
16,,1.0000,21,,1.0000*,334.7,500.0,66.9,1.0,33469.6
16,,1.0000*,24,,1.0000,92.0,500.0,18.4,1.0,9196.5
17,,1.0000*,18,,1.0000,236.0,500.0,47.2,1.0,23603.8
17,,1.0000*,27,,1.0000,98.2,500.0,19.6,1.0,9821.2
21,,1.0000,22,,1.0000*,612.7,500.0,122.5,1.0,61271.9
22,,1.0000,23,,1.0000*,74.1,500.0,14.8,1.0,7406.0
23,,1.0000*,24,,1.0000,354.3,500.0,70.9,1.0,35426.1
25,,1.0000,26,,1.0000*,31.4,500.0,6.3,1.0,3137.9
26,,1.0000,27,,1.0000*,201.5,500.0,40.3,1.0,20146.3
26,,1.0000,28,,1.0000*,154.3,500.0,30.9,1.0,15429.3
26,,1.0000,29,,1.0000*,205.5,500.0,41.1,1.0,20550.5
28,,1.0000,29,,1.0000*,351.9,500.0,70.4,1.0,35194.9
