from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,54.1,1000.0,5.4,1.0  5411.3
1,,1.0000,39,,1.0000*,101.6,1000.0,10.2,1.0 10157.4
2,,1.0000,3,,1.0000*,294.4,1000.0,29.4,1.0 29443.7
2,,1.0000,25,,1.0000*,516.2,1000.0,51.6,1.0 51615.5
3,,1.0000*,4,,1.0000,153.6,1000.0,15.4,1.0 15361.5
3,,1.0000,18,,1.0000*,469.0,1000.0,46.9,1.0 46898.2
4,,1.0000*,5,,1.0000,258.3,1000.0,25.8,1.0 25826.1
4,,1.0000,14,,1.0000*,454.2,1000.0,45.4,1.0 45415.6
5,,1.0000,6,,1.0000*,575.9,1000.0,57.6,1.0 57592.1
5,,1.0000*,8,,1.0000,386.1,1000.0,38.6,1.0 38605.8
6,,1.0000*,7,,1.0000,502.9,1000.0,50.3,1.0 50293.2
6,,1.0000,11,,1.0000*,449.8,1000.0,45.0,1.0 44978.3
7,,1.0000,8,,1.0000*,254.8,1000.0,25.5,1.0 25481.6
8,,1.0000*,9,,1.0000,107.8,1000.0,10.8,1.0 10781.8
9,,1.0000,39,,1.0000*,162.9,1000.0,16.3,1.0 16287.9
10,,1.0000*,11,,1.0000,428.3,1000.0,42.8,1.0 42826.3
10,,1.0000,13,,1.0000*,257.8,1000.0,25.8,1.0 25780.8
13,,1.0000,14,,1.0000*,237.5,1000.0,23.8,1.0 23753.4
14,,1.0000,15,,1.0000*,280.5,1000.0,28.0,1.0 28048.0
15,,1.0000,16,,1.0000*,551.1,1000.0,55.1,1.0 55105.6
16,,1.0000,17,,1.0000*,899.7,1000.0,90.0,1.0 89966.9
16,,1.0000,19,,1.0000*,1432.2,500.0,286.4,1.0143216.2
16,,1.0000*,21,,1.0000,331.8,500.0,66.4,1.0 33175.5
16,,1.0000*,24,,1.0000,139.5,500.0,27.9,1.0 13949.9
17,,1.0000*,18,,1.0000,617.5,500.0,123.5,1.0 61747.0
17,,1.0000*,27,,1.0000,286.6,500.0,57.3,1.0 28655.4
21,,1.0000,22,,1.0000*,630.1,500.0,126.0,1.0 63013.3
22,,1.0000,23,,1.0000*,77.5,500.0,15.5,1.0  7753.9
23,,1.0000*,24,,1.0000,356.0,500.0,71.2,1.0 35600.1
25,,1.0000,26,,1.0000*,198.6,500.0,39.7,1.0 19856.3
26,,1.0000,27,,1.0000*,151.3,500.0,30.3,1.0 15127.5
26,,1.0000,28,,1.0000*,149.6,500.0,29.9,1.0 14960.2
26,,1.0000,29,,1.0000*,201.0,500.0,40.2,1.0 20097.8
28,,1.0000,29,,1.0000*,350.6,500.0,70.1,1.0 35060.9
