from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,53.5,1000.0,5.4,1.0  5351.4
1,,1.0000,39,,1.0000*,102.3,1000.0,10.2,1.0 10231.3
2,,1.0000,3,,1.0000*,293.4,1000.0,29.3,1.0 29338.4
2,,1.0000,25,,1.0000*,517.1,1000.0,51.7,1.0 51709.0
3,,1.0000*,4,,1.0000,150.8,1000.0,15.1,1.0 15078.8
3,,1.0000,18,,1.0000*,471.0,1000.0,47.1,1.0 47096.2
4,,1.0000*,5,,1.0000,253.9,1000.0,25.4,1.0 25388.9
4,,1.0000,14,,1.0000*,455.3,1000.0,45.5,1.0 45531.6
5,,1.0000,6,,1.0000*,571.5,1000.0,57.1,1.0 57147.3
5,,1.0000*,8,,1.0000,386.2,1000.0,38.6,1.0 38616.3
6,,1.0000*,7,,1.0000,502.1,1000.0,50.2,1.0 50211.1
6,,1.0000,11,,1.0000*,452.6,1000.0,45.3,1.0 45255.9
7,,1.0000,8,,1.0000*,254.0,1000.0,25.4,1.0 25398.8
8,,1.0000*,9,,1.0000,106.6,1000.0,10.7,1.0 10655.6
9,,1.0000,39,,1.0000*,163.2,1000.0,16.3,1.0 16324.0
10,,1.0000*,11,,1.0000,430.9,1000.0,43.1,1.0 43092.9
10,,1.0000,13,,1.0000*,254.1,1000.0,25.4,1.0 25411.7
13,,1.0000,14,,1.0000*,233.7,1000.0,23.4,1.0 23373.6
14,,1.0000,15,,1.0000*,281.6,1000.0,28.2,1.0 28163.6
15,,1.0000,16,,1.0000*,555.4,1000.0,55.5,1.0 55544.1
16,,1.0000,17,,1.0000*,902.2,1000.0,90.2,1.0 90219.0
16,,1.0000,19,,1.0000*,1442.0,500.0,288.4,1.0144197.3
16,,1.0000*,21,,1.0000,331.2,500.0,66.2,1.0 33116.2
16,,1.0000*,24,,1.0000,136.1,500.0,27.2,1.0 13607.7
17,,1.0000*,18,,1.0000,620.1,500.0,124.0,1.0 62008.2
17,,1.0000*,27,,1.0000,286.3,500.0,57.3,1.0 28633.2
21,,1.0000,22,,1.0000*,628.5,500.0,125.7,1.0 62849.9
22,,1.0000,23,,1.0000*,77.3,500.0,15.5,1.0  7728.7
23,,1.0000*,24,,1.0000,355.6,500.0,71.1,1.0 35557.9
25,,1.0000,26,,1.0000*,198.7,500.0,39.7,1.0 19869.3
26,,1.0000,27,,1.0000*,148.2,500.0,29.6,1.0 14817.2
26,,1.0000,28,,1.0000*,149.9,500.0,30.0,1.0 14993.4
26,,1.0000,29,,1.0000*,201.3,500.0,40.3,1.0 20130.7
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35069.5
