from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,58.7,1000.0,5.9,1.0  5873.2
1,,1.0000,39,,1.0000*,96.9,1000.0,9.7,1.0  9685.8
2,,1.0000,3,,1.0000*,301.3,1000.0,30.1,1.0 30128.9
2,,1.0000,25,,1.0000*,518.7,1000.0,51.9,1.0 51870.8
3,,1.0000*,4,,1.0000,146.8,1000.0,14.7,1.0 14675.8
3,,1.0000*,18,,1.0000,482.8,1000.0,48.3,1.0 48279.0
4,,1.0000*,5,,1.0000,258.5,1000.0,25.8,1.0 25845.8
4,,1.0000*,14,,1.0000,459.3,1000.0,45.9,1.0 45932.7
5,,1.0000,6,,1.0000*,564.8,1000.0,56.5,1.0 56477.4
5,,1.0000*,8,,1.0000,385.0,1000.0,38.5,1.0 38500.9
6,,1.0000*,7,,1.0000,500.6,1000.0,50.1,1.0 50057.5
6,,1.0000,11,,1.0000*,460.5,1000.0,46.0,1.0 46046.4
7,,1.0000,8,,1.0000*,252.5,1000.0,25.3,1.0 25252.4
8,,1.0000*,9,,1.0000,107.6,1000.0,10.8,1.0 10761.6
9,,1.0000,39,,1.0000*,157.5,1000.0,15.8,1.0 15750.9
10,,1.0000*,11,,1.0000,437.6,1000.0,43.8,1.0 43762.4
10,,1.0000,13,,1.0000*,257.9,1000.0,25.8,1.0 25793.2
13,,1.0000,14,,1.0000*,236.0,1000.0,23.6,1.0 23600.7
14,,1.0000,15,,1.0000*,305.9,1000.0,30.6,1.0 30585.4
15,,1.0000,16,,1.0000*,565.7,1000.0,56.6,1.0 56572.5
16,,1.0000,17,,1.0000*,918.2,1000.0,91.8,1.0 91817.4
16,,1.0000,19,,1.0000*,491.9,500.0,98.4,1.0 49186.7
16,,1.0000*,21,,1.0000,993.1,500.0,198.6,1.0 99312.3
16,,1.0000,24,,1.0000*,393.8,500.0,78.8,1.0 39376.3
17,,1.0000,18,,1.0000*,628.6,500.0,125.7,1.0 62855.1
17,,1.0000*,27,,1.0000,295.3,500.0,59.1,1.0 29533.6
21,,1.0000,22,,1.0000*,1255.1,500.0,251.0,1.0125508.8
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41452.1
23,,1.0000*,24,,1.0000,713.5,500.0,142.7,1.0 71349.9
25,,1.0000,26,,1.0000*,205.1,500.0,41.0,1.0 20511.0
26,,1.0000,27,,1.0000*,168.4,500.0,33.7,1.0 16842.6
26,,1.0000,28,,1.0000*,147.9,500.0,29.6,1.0 14788.5
26,,1.0000,29,,1.0000*,199.3,500.0,39.9,1.0 19925.1
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35018.8
