NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,108.56829833984375,30-1 
31,1 ,750.0,0.0,1075.4244384765625,800.0,-500.0,488.7575988769531,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,29.781639099121094,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,75.94841003417969,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,151.70071411132812,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,174.0922088623047,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,79.44445037841797,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-34.75479507446289,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,0.7712690830230713,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-18.123001098632812,39-1 
