NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,30.43246841430664,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,121.72987365722656,30-2 
31,1 ,750.0,0.0,593.4542846679688,800.0,-500.0,441.5234069824219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,82.64871978759766,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,108.333251953125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,166.70669555664062,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,210.4349365234375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,100.05387878417969,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,105.33602142333984,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,54.497188568115234,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,90.35163879394531,39-1 
