from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,210.0,1000.0,21.0,1.0 21003.2
1,,1.0000,39,,1.0000*,221.6,1000.0,22.2,1.0 22163.9
2,,1.0000*,3,,1.0000,375.1,1000.0,37.5,1.0 37513.5
2,,1.0000,25,,1.0000*,354.3,1000.0,35.4,1.0 35426.5
3,,1.0000*,4,,1.0000,394.7,1000.0,39.5,1.0 39466.2
3,,1.0000,18,,1.0000*,368.0,1000.0,36.8,1.0 36804.1
4,,1.0000*,5,,1.0000,249.7,1000.0,25.0,1.0 24970.1
4,,1.0000,14,,1.0000*,286.9,1000.0,28.7,1.0 28686.7
5,,1.0000*,6,,1.0000,147.7,1000.0,14.8,1.0 14769.6
5,,1.0000,8,,1.0000*,322.2,1000.0,32.2,1.0 32224.1
6,,1.0000*,7,,1.0000,371.6,1000.0,37.2,1.0 37157.0
6,,1.0000,11,,1.0000*,231.7,1000.0,23.2,1.0 23171.2
7,,1.0000,8,,1.0000*,125.3,1000.0,12.5,1.0 12525.9
8,,1.0000*,9,,1.0000,103.5,1000.0,10.4,1.0 10350.6
9,,1.0000,39,,1.0000*,167.8,1000.0,16.8,1.0 16775.6
10,,1.0000,11,,1.0000*,824.0,1000.0,82.4,1.0 82395.5
10,,1.0000,13,,1.0000*,211.0,1000.0,21.1,1.0 21099.9
13,,1.0000,14,,1.0000*,243.4,1000.0,24.3,1.0 24338.5
14,,1.0000*,15,,1.0000,527.8,1000.0,52.8,1.0 52778.4
15,,1.0000,16,,1.0000*,828.7,1000.0,82.9,1.0 82866.0
16,,1.0000,17,,1.0000*,637.3,1000.0,63.7,1.0 63729.8
16,,1.0000,19,,1.0000*,1442.4,500.0,288.5,1.0144235.4
16,,1.0000*,21,,1.0000,331.5,500.0,66.3,1.0 33147.8
16,,1.0000*,24,,1.0000,138.0,500.0,27.6,1.0 13796.1
17,,1.0000*,18,,1.0000,515.6,500.0,103.1,1.0 51555.9
17,,1.0000*,27,,1.0000,135.8,500.0,27.2,1.0 13577.8
21,,1.0000,22,,1.0000*,629.4,500.0,125.9,1.0 62939.1
22,,1.0000,23,,1.0000*,77.4,500.0,15.5,1.0  7742.6
23,,1.0000*,24,,1.0000,355.8,500.0,71.2,1.0 35580.6
25,,1.0000,26,,1.0000*,69.6,500.0,13.9,1.0  6961.8
26,,1.0000,27,,1.0000*,216.1,500.0,43.2,1.0 21614.1
26,,1.0000,28,,1.0000*,150.1,500.0,30.0,1.0 15013.6
26,,1.0000,29,,1.0000*,201.5,500.0,40.3,1.0 20150.5
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35074.9
