NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,162.35916137695312,30-1 
31,1 ,750.0,0.0,649.4205932617188,800.0,-500.0,462.71209716796875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,106.87791442871094,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,345.7545166015625,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,189.6707000732422,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,282.60614013671875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,140.98214721679688,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.3801557123661041,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,37.49859619140625,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,29.236364364624023,39-1 
