from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,110.3,1000.0,11.0,1.0,11034.1
1,,1.0000,39,,1.0000*,157.7,1000.0,15.8,1.0,15773.2
2,,1.0000*,3,,1.0000,373.6,1000.0,37.4,1.0,37363.4
2,,1.0000,25,,1.0000*,255.3,1000.0,25.5,1.0,25528.3
3,,1.0000,4,,1.0000*,72.1,1000.0,7.2,1.0,7212.0
3,,1.0000,18,,1.0000*,39.3,1000.0,3.9,1.0,3931.1
4,,1.0000,5,,1.0000*,313.0,1000.0,31.3,1.0,31303.9
4,,1.0000,14,,1.0000*,130.9,1000.0,13.1,1.0,13087.3
5,,1.0000,6,,1.0000*,625.2,1000.0,62.5,1.0,62519.7
5,,1.0000,8,,1.0000*,331.5,1000.0,33.1,1.0,33146.9
6,,1.0000*,7,,1.0000,460.6,1000.0,46.1,1.0,46064.1
6,,1.0000*,11,,1.0000,498.9,1000.0,49.9,1.0,49894.9
7,,1.0000,8,,1.0000*,214.1,1000.0,21.4,1.0,21410.3
8,,1.0000*,9,,1.0000,39.6,1000.0,4.0,1.0,3958.6
9,,1.0000,39,,1.0000*,130.1,1000.0,13.0,1.0,13008.3
10,,1.0000*,11,,1.0000,497.7,1000.0,49.8,1.0,49771.3
10,,1.0000,13,,1.0000*,154.9,1000.0,15.5,1.0,15493.8
13,,1.0000*,14,,1.0000,133.8,1000.0,13.4,1.0,13375.9
14,,1.0000,15,,1.0000*,64.5,1000.0,6.4,1.0,6449.4
15,,1.0000*,16,,1.0000,328.0,1000.0,32.8,1.0,32799.8
16,,1.0000*,17,,1.0000,186.0,1000.0,18.6,1.0,18596.2
16,,1.0000,19,,1.0000*,454.9,500.0,91.0,1.0,45489.8
16,,1.0000,21,,1.0000*,334.9,500.0,67.0,1.0,33494.0
16,,1.0000*,24,,1.0000,91.1,500.0,18.2,1.0,9112.3
17,,1.0000*,18,,1.0000,173.9,500.0,34.8,1.0,17385.6
17,,1.0000*,27,,1.0000,24.5,500.0,4.9,1.0,2445.1
21,,1.0000,22,,1.0000*,612.5,500.0,122.5,1.0,61251.3
22,,1.0000,23,,1.0000*,74.0,500.0,14.8,1.0,7399.8
23,,1.0000*,24,,1.0000,354.3,500.0,70.9,1.0,35431.2
25,,1.0000,26,,1.0000*,91.3,500.0,18.3,1.0,9129.7
26,,1.0000,27,,1.0000*,283.7,500.0,56.7,1.0,28366.1
26,,1.0000,28,,1.0000*,155.3,500.0,31.1,1.0,15531.8
26,,1.0000,29,,1.0000*,206.5,500.0,41.3,1.0,20647.0
28,,1.0000,29,,1.0000*,352.3,500.0,70.5,1.0,35226.8
