NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,179.73678588867188,30-1 
31,1 ,750.0,0.0,625.7974243164062,800.0,-500.0,476.2907409667969,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,125.72190856933594,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,206.60391235351562,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,212.2501678466797,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,187.1141815185547,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,287.86798095703125,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,307.910888671875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,10.993799209594727,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,49.585208892822266,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,40.82464599609375,39-1 
