Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    158.8  1000.0    15.9     1.0 15882.4
     1     1           1.0000     1     39     39          1.0000*    1  1    184.9  1000.0    18.5     1.0 18485.1
     2     2           1.0000*    1      3     3           1.0000     1  1    443.9  1000.0    44.4     1.0 44394.0
     2     2           1.0000     1     25     25          1.0000*    1  1    397.4  1000.0    39.7     1.0 39740.0
     3     3           1.0000*    1      4     4           1.0000     1  1    208.8  1000.0    20.9     1.0 20877.2
     3     3           1.0000     1     18     18          1.0000*    1  1    102.2  1000.0    10.2     1.0 10223.5
     4     4           1.0000*    1      5     5           1.0000     1  1    160.5  1000.0    16.1     1.0 16050.7
     4     4           1.0000     1     14     14          1.0000*    1  1    208.2  1000.0    20.8     1.0 20818.8
     5     5           1.0000     1      6     6           1.0000*    1  1    400.1  1000.0    40.0     1.0 40008.3
     5     5           1.0000     1      8     8           1.0000*    1  1    328.3  1000.0    32.8     1.0 32826.6
     6     6           1.0000*    1      7     7           1.0000     1  1    420.1  1000.0    42.0     1.0 42011.4
     6     6           1.0000     1     11     11          1.0000*    1  1    155.9  1000.0    15.6     1.0 15594.8
     7     7           1.0000     1      8     8           1.0000*    1  1    172.8  1000.0    17.3     1.0 17279.0
     8     8           1.0000     1      9     9           1.0000*    1  1     56.5  1000.0     5.6     1.0  5649.0
     9     9           1.0000     1     39     39          1.0000*    1  1    163.3  1000.0    16.3     1.0 16330.5
    10     10          1.0000*    1     11     11          1.0000     1  1    514.7  1000.0    51.5     1.0 51465.2
    10     10          1.0000     1     13     13          1.0000*    1  1    153.6  1000.0    15.4     1.0 15360.5
    13     13          1.0000     1     14     14          1.0000*    1  1    127.0  1000.0    12.7     1.0 12697.9
    14     14          1.0000     1     15     15          1.0000*    1  1    131.1  1000.0    13.1     1.0 13108.5
    15     15          1.0000     1     16     16          1.0000*    1  1    405.4  1000.0    40.5     1.0 40540.4
    16     16          1.0000     1     17     17          1.0000*    1  1     92.1  1000.0     9.2     1.0  9207.6
    16     16          1.0000     1     19     19          1.0000*    1  1    455.3   500.0    91.1     1.0 45531.6
    16     16          1.0000     1     21     21          1.0000*    1  1    334.1   500.0    66.8     1.0 33406.8
    16     16          1.0000*    1     24     24          1.0000     1  1     94.3   500.0    18.9     1.0  9425.7
    17     17          1.0000*    1     18     18          1.0000     1  1    245.3   500.0    49.1     1.0 24533.1
    17     17          1.0000     1     27     27          1.0000*    1  1    169.9   500.0    34.0     1.0 16994.9
    21     21          1.0000     1     22     22          1.0000*    1  1    613.3   500.0   122.7     1.0 61329.8
    22     22          1.0000     1     23     23          1.0000*    1  1     74.2   500.0    14.8     1.0  7423.0
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35413.7
    25     25          1.0000     1     26     26          1.0000*    1  1    113.3   500.0    22.7     1.0 11328.5
    26     26          1.0000*    1     27     27          1.0000     1  1    434.6   500.0    86.9     1.0 43455.3
    26     26          1.0000     1     28     28          1.0000*    1  1    300.7   500.0    60.1     1.0 30067.2
    26     26          1.0000     1     29     29          1.0000*    1  1    349.6   500.0    69.9     1.0 34959.7
    28     28          1.0000     1     29     29          1.0000*    1  1    499.2   500.0    99.8     1.0 49919.7
