from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,214.0,1000.0,21.4,1.0 21396.0
1,,1.0000,39,,1.0000*,221.9,1000.0,22.2,1.0 22192.5
2,,1.0000,3,,1.0000*,381.2,1000.0,38.1,1.0 38123.7
2,,1.0000,25,,1.0000*,356.4,1000.0,35.6,1.0 35642.0
3,,1.0000*,4,,1.0000,401.0,1000.0,40.1,1.0 40099.9
3,,1.0000,18,,1.0000*,382.4,1000.0,38.2,1.0 38244.1
4,,1.0000*,5,,1.0000,266.8,1000.0,26.7,1.0 26675.7
4,,1.0000,14,,1.0000*,290.9,1000.0,29.1,1.0 29090.7
5,,1.0000*,6,,1.0000,146.1,1000.0,14.6,1.0 14611.6
5,,1.0000,8,,1.0000*,320.0,1000.0,32.0,1.0 31995.8
6,,1.0000*,7,,1.0000,369.2,1000.0,36.9,1.0 36920.3
6,,1.0000,11,,1.0000*,232.2,1000.0,23.2,1.0 23216.1
7,,1.0000,8,,1.0000*,122.9,1000.0,12.3,1.0 12285.4
8,,1.0000*,9,,1.0000,108.1,1000.0,10.8,1.0 10811.6
9,,1.0000,39,,1.0000*,164.0,1000.0,16.4,1.0 16404.6
10,,1.0000,11,,1.0000*,829.1,1000.0,82.9,1.0 82911.2
10,,1.0000,13,,1.0000*,229.2,1000.0,22.9,1.0 22920.5
13,,1.0000,14,,1.0000*,258.8,1000.0,25.9,1.0 25880.8
14,,1.0000*,15,,1.0000,546.0,1000.0,54.6,1.0 54597.7
15,,1.0000,16,,1.0000*,835.4,1000.0,83.5,1.0 83543.5
16,,1.0000,17,,1.0000*,658.7,1000.0,65.9,1.0 65871.6
16,,1.0000,19,,1.0000*,494.0,500.0,98.8,1.0 49395.9
16,,1.0000*,21,,1.0000,992.1,500.0,198.4,1.0 99212.0
16,,1.0000,24,,1.0000*,393.7,500.0,78.7,1.0 39366.6
17,,1.0000*,18,,1.0000,525.8,500.0,105.2,1.0 52577.0
17,,1.0000*,27,,1.0000,151.0,500.0,30.2,1.0 15098.4
21,,1.0000,22,,1.0000*,1255.5,500.0,251.1,1.0125548.3
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41452.9
23,,1.0000*,24,,1.0000,713.7,500.0,142.7,1.0 71365.8
25,,1.0000,26,,1.0000*,80.0,500.0,16.0,1.0  7999.8
26,,1.0000,27,,1.0000*,226.5,500.0,45.3,1.0 22652.6
26,,1.0000,28,,1.0000*,148.1,500.0,29.6,1.0 14806.5
26,,1.0000,29,,1.0000*,199.4,500.0,39.9,1.0 19943.5
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35023.0
