from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,257.8,1000.0,25.8,1.0,25779.3
1,,1.0000*,39,,1.0000,244.8,1000.0,24.5,1.0,24482.2
2,,1.0000*,3,,1.0000,606.8,1000.0,60.7,1.0,60682.2
2,,1.0000,25,,1.0000*,711.8,1000.0,71.2,1.0,71179.4
3,,1.0000,4,,1.0000*,487.1,1000.0,48.7,1.0,48709.4
3,,1.0000,18,,1.0000*,221.9,1000.0,22.2,1.0,22192.4
4,,1.0000*,5,,1.0000,246.0,1000.0,24.6,1.0,24603.3
4,,1.0000,14,,1.0000*,159.7,1000.0,16.0,1.0,15974.3
5,,1.0000*,6,,1.0000,170.8,1000.0,17.1,1.0,17083.6
5,,1.0000,8,,1.0000*,299.8,1000.0,30.0,1.0,29984.7
6,,1.0000*,7,,1.0000,357.2,1000.0,35.7,1.0,35723.3
6,,1.0000,11,,1.0000*,271.6,1000.0,27.2,1.0,27157.0
7,,1.0000,8,,1.0000*,111.6,1000.0,11.2,1.0,11160.1
8,,1.0000*,9,,1.0000,140.8,1000.0,14.1,1.0,14079.8
9,,1.0000,39,,1.0000*,188.8,1000.0,18.9,1.0,18875.9
10,,1.0000*,11,,1.0000,750.8,1000.0,75.1,1.0,75078.6
10,,1.0000,13,,1.0000*,152.9,1000.0,15.3,1.0,15291.4
13,,1.0000,14,,1.0000*,171.3,1000.0,17.1,1.0,17134.7
14,,1.0000,15,,1.0000*,329.0,1000.0,32.9,1.0,32904.5
15,,1.0000,16,,1.0000*,625.6,1000.0,62.6,1.0,62557.1
16,,1.0000,17,,1.0000*,250.1,1000.0,25.0,1.0,25008.8
16,,1.0000,19,,1.0000*,471.8,500.0,94.4,1.0,47181.1
16,,1.0000*,21,,1.0000,330.7,500.0,66.1,1.0,33074.2
16,,1.0000*,24,,1.0000,133.3,500.0,26.7,1.0,13326.5
17,,1.0000*,18,,1.0000,362.7,500.0,72.5,1.0,36267.4
17,,1.0000*,27,,1.0000,565.8,500.0,113.2,1.0,56583.6
21,,1.0000,22,,1.0000*,627.2,500.0,125.4,1.0,62720.1
22,,1.0000,23,,1.0000*,77.1,500.0,15.4,1.0,7708.1
23,,1.0000*,24,,1.0000,355.3,500.0,71.1,1.0,35526.6
25,,1.0000*,26,,1.0000,452.1,500.0,90.4,1.0,45213.3
26,,1.0000,27,,1.0000*,793.5,500.0,158.7,1.0,79350.1
26,,1.0000*,28,,1.0000,629.2,500.0,125.8,1.0,62920.0
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67928.8
28,,1.0000,29,,1.0000*,842.4,500.0,168.5,1.0,84237.3
