from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,320.1,1000.0,32.0,1.0,32009.2
1,,1.0000,39,,1.0000*,340.2,1000.0,34.0,1.0,34021.6
2,,1.0000*,3,,1.0000,699.7,1000.0,70.0,1.0,69972.8
2,,1.0000,25,,1.0000*,163.8,1000.0,16.4,1.0,16384.9
3,,1.0000*,4,,1.0000,338.2,1000.0,33.8,1.0,33821.1
3,,1.0000,18,,1.0000*,39.0,1000.0,3.9,1.0,3904.3
4,,1.0000*,5,,1.0000,121.4,1000.0,12.1,1.0,12135.4
4,,1.0000,14,,1.0000*,101.6,1000.0,10.2,1.0,10158.1
5,,1.0000*,6,,1.0000,119.4,1000.0,11.9,1.0,11943.4
5,,1.0000,8,,1.0000*,201.5,1000.0,20.2,1.0,20151.3
6,,1.0000,7,,1.0000*,236.2,1000.0,23.6,1.0,23615.7
6,,1.0000,11,,1.0000*,356.1,1000.0,35.6,1.0,35609.4
7,,1.0000,8,,1.0000*,155.0,1000.0,15.5,1.0,15502.4
8,,1.0000*,9,,1.0000,595.9,1000.0,59.6,1.0,59587.9
9,,1.0000,39,,1.0000*,597.6,1000.0,59.8,1.0,59756.9
10,,1.0000*,11,,1.0000,639.8,1000.0,64.0,1.0,63984.2
10,,1.0000,13,,1.0000*,51.5,1000.0,5.1,1.0,5147.2
13,,1.0000,14,,1.0000*,34.6,1000.0,3.5,1.0,3456.1
14,,1.0000,15,,1.0000*,146.6,1000.0,14.7,1.0,14658.1
15,,1.0000,16,,1.0000*,449.0,1000.0,44.9,1.0,44902.6
16,,1.0000*,17,,1.0000,57.1,1000.0,5.7,1.0,5705.7
16,,1.0000,19,,1.0000*,455.4,500.0,91.1,1.0,45541.2
16,,1.0000,21,,1.0000*,333.9,500.0,66.8,1.0,33391.2
16,,1.0000*,24,,1.0000,94.9,500.0,19.0,1.0,9485.5
17,,1.0000,18,,1.0000*,124.1,500.0,24.8,1.0,12408.9
17,,1.0000,27,,1.0000*,76.7,500.0,15.3,1.0,7669.6
21,,1.0000,22,,1.0000*,613.5,500.0,122.7,1.0,61345.3
22,,1.0000,23,,1.0000*,74.3,500.0,14.9,1.0,7427.4
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0,35410.8
25,,1.0000*,26,,1.0000,167.8,500.0,33.6,1.0,16781.2
26,,1.0000*,27,,1.0000,357.9,500.0,71.6,1.0,35787.6
26,,1.0000,28,,1.0000*,152.7,500.0,30.5,1.0,15270.7
26,,1.0000,29,,1.0000*,204.0,500.0,40.8,1.0,20399.7
28,,1.0000,29,,1.0000*,351.5,500.0,70.3,1.0,35147.1
