Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    145.5  1000.0    14.5     1.0 14546.9
     1     1           1.0000     1     39     39          1.0000*    1  1    181.2  1000.0    18.1     1.0 18121.0
     2     2           1.0000*    1      3     3           1.0000     1  1    367.4  1000.0    36.7     1.0 36742.8
     2     2           1.0000     1     25     25          1.0000*    1  1    290.9  1000.0    29.1     1.0 29089.2
     3     3           1.0000*    1      4     4           1.0000     1  1    173.8  1000.0    17.4     1.0 17377.5
     3     3           1.0000     1     18     18          1.0000*    1  1    142.0  1000.0    14.2     1.0 14203.7
     4     4           1.0000*    1      5     5           1.0000     1  1    153.0  1000.0    15.3     1.0 15296.4
     4     4           1.0000     1     14     14          1.0000*    1  1    246.5  1000.0    24.7     1.0 24653.8
     5     5           1.0000     1      6     6           1.0000*    1  1    402.7  1000.0    40.3     1.0 40274.8
     5     5           1.0000     1      8     8           1.0000*    1  1    335.2  1000.0    33.5     1.0 33523.7
     6     6           1.0000*    1      7     7           1.0000     1  1    426.1  1000.0    42.6     1.0 42614.1
     6     6           1.0000     1     11     11          1.0000*    1  1    163.5  1000.0    16.4     1.0 16354.6
     7     7           1.0000     1      8     8           1.0000*    1  1    178.7  1000.0    17.9     1.0 17874.2
     8     8           1.0000     1      9     9           1.0000*    1  1     45.7  1000.0     4.6     1.0  4573.8
     9     9           1.0000     1     39     39          1.0000*    1  1    160.7  1000.0    16.1     1.0 16068.7
    10     10          1.0000*    1     11     11          1.0000     1  1    533.4  1000.0    53.3     1.0 53340.4
    10     10          1.0000     1     13     13          1.0000*    1  1    136.7  1000.0    13.7     1.0 13666.2
    13     13          1.0000     1     14     14          1.0000*    1  1    107.8  1000.0    10.8     1.0 10781.3
    14     14          1.0000     1     15     15          1.0000*    1  1    178.4  1000.0    17.8     1.0 17839.9
    15     15          1.0000     1     16     16          1.0000*    1  1    462.5  1000.0    46.3     1.0 46253.9
    16     16          1.0000*    1     17     17          1.0000     1  1    334.6  1000.0    33.5     1.0 33455.7
    16     16          1.0000     1     19     19          1.0000*    1  1    750.8   500.0   150.2     1.0 75084.3
    16     16          1.0000     1     21     21          1.0000*    1  1    333.8   500.0    66.8     1.0 33380.5
    16     16          1.0000*    1     24     24          1.0000     1  1     95.3   500.0    19.1     1.0  9525.8
    17     17          1.0000*    1     18     18          1.0000     1  1    288.7   500.0    57.7     1.0 28870.5
    17     17          1.0000*    1     27     27          1.0000     1  1     50.7   500.0    10.1     1.0  5068.9
    21     21          1.0000     1     22     22          1.0000*    1  1    613.6   500.0   122.7     1.0 61355.6
    22     22          1.0000     1     23     23          1.0000*    1  1     74.3   500.0    14.9     1.0  7430.3
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35408.7
    25     25          1.0000     1     26     26          1.0000*    1  1     65.2   500.0    13.0     1.0  6516.0
    26     26          1.0000     1     27     27          1.0000*    1  1    253.5   500.0    50.7     1.0 25352.2
    26     26          1.0000     1     28     28          1.0000*    1  1    155.4   500.0    31.1     1.0 15538.3
    26     26          1.0000     1     29     29          1.0000*    1  1    206.5   500.0    41.3     1.0 20653.1
    28     28          1.0000     1     29     29          1.0000*    1  1    352.3   500.0    70.5     1.0 35228.9
