NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,320.44281005859375,30-1 
31,1 ,750.0,0.0,720.3844604492188,800.0,-500.0,485.62017822265625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,109.5280990600586,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,165.1925048828125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,193.0565185546875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,274.2852783203125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,136.26333618164062,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,114.38520050048828,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,494.17791748046875,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,80.61251831054688,39-1 
