NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,158.027587890625,30-1 
31,1 ,750.0,0.0,640.461181640625,800.0,-500.0,452.4700622558594,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,93.75590515136719,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,172.4950408935547,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,272.9351806640625,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,258.6392822265625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,280.4375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,139.75233459472656,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.3870444893836975,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.734535217285156,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,19.426694869995117,39-1 
