NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,91.23638153076172,30-1 
31,1 ,750.0,0.0,1073.23974609375,800.0,-500.0,487.93438720703125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,35.2327766418457,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,77.29385375976562,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,152.32411193847656,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,175.60174560546875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,80.30048370361328,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-28.384986877441406,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,4.013679504394531,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-22.531082153320312,39-1 
