from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,226.4,1000.0,22.6,1.0,22642.8
1,,1.0000,39,,1.0000*,212.3,1000.0,21.2,1.0,21233.4
2,,1.0000*,3,,1.0000,628.2,1000.0,62.8,1.0,62823.3
2,,1.0000,25,,1.0000*,697.0,1000.0,69.7,1.0,69697.9
3,,1.0000,4,,1.0000*,462.7,1000.0,46.3,1.0,46269.7
3,,1.0000,18,,1.0000*,185.3,1000.0,18.5,1.0,18529.7
4,,1.0000*,5,,1.0000,284.8,1000.0,28.5,1.0,28480.7
4,,1.0000,14,,1.0000*,145.2,1000.0,14.5,1.0,14522.9
5,,1.0000,6,,1.0000*,469.3,1000.0,46.9,1.0,46934.1
5,,1.0000,8,,1.0000*,286.7,1000.0,28.7,1.0,28670.2
6,,1.0000*,7,,1.0000,402.1,1000.0,40.2,1.0,40209.1
6,,1.0000,11,,1.0000*,206.7,1000.0,20.7,1.0,20673.4
7,,1.0000,8,,1.0000*,154.8,1000.0,15.5,1.0,15484.3
8,,1.0000*,9,,1.0000,109.6,1000.0,11.0,1.0,10959.7
9,,1.0000,39,,1.0000*,165.6,1000.0,16.6,1.0,16556.4
10,,1.0000*,11,,1.0000,187.8,1000.0,18.8,1.0,18782.7
10,,1.0000*,13,,1.0000,509.8,1000.0,51.0,1.0,50978.6
13,,1.0000*,14,,1.0000,513.4,1000.0,51.3,1.0,51339.2
14,,1.0000,15,,1.0000*,377.7,1000.0,37.8,1.0,37774.2
15,,1.0000,16,,1.0000*,684.2,1000.0,68.4,1.0,68418.1
16,,1.0000,17,,1.0000*,284.3,1000.0,28.4,1.0,28432.1
16,,1.0000,19,,1.0000*,474.6,500.0,94.9,1.0,47464.8
16,,1.0000*,21,,1.0000,331.4,500.0,66.3,1.0,33136.2
16,,1.0000*,24,,1.0000,137.3,500.0,27.5,1.0,13728.5
17,,1.0000*,18,,1.0000,321.1,500.0,64.2,1.0,32105.1
17,,1.0000*,27,,1.0000,579.3,500.0,115.9,1.0,57926.8
21,,1.0000,22,,1.0000*,629.1,500.0,125.8,1.0,62907.0
22,,1.0000,23,,1.0000*,77.4,500.0,15.5,1.0,7737.6
23,,1.0000*,24,,1.0000,355.7,500.0,71.1,1.0,35572.3
25,,1.0000*,26,,1.0000,442.1,500.0,88.4,1.0,44209.9
26,,1.0000,27,,1.0000*,807.3,500.0,161.5,1.0,80733.9
26,,1.0000*,28,,1.0000,628.8,500.0,125.8,1.0,62875.0
26,,1.0000,29,,1.0000*,679.4,500.0,135.9,1.0,67939.2
28,,1.0000,29,,1.0000*,842.6,500.0,168.5,1.0,84263.6
