from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,80.1,1000.0,8.0,1.0,8006.0
1,,1.0000,39,,1.0000*,140.4,1000.0,14.0,1.0,14042.4
2,,1.0000*,3,,1.0000,393.7,1000.0,39.4,1.0,39373.2
2,,1.0000,25,,1.0000*,237.9,1000.0,23.8,1.0,23793.9
3,,1.0000,4,,1.0000*,59.7,1000.0,6.0,1.0,5965.6
3,,1.0000,18,,1.0000*,44.1,1000.0,4.4,1.0,4412.1
4,,1.0000,5,,1.0000*,641.8,1000.0,64.2,1.0,64175.3
4,,1.0000,14,,1.0000*,176.7,1000.0,17.7,1.0,17673.5
5,,1.0000,6,,1.0000*,936.3,1000.0,93.6,1.0,93631.2
5,,1.0000,8,,1.0000*,318.6,1000.0,31.9,1.0,31857.3
6,,1.0000*,7,,1.0000,509.9,1000.0,51.0,1.0,50987.2
6,,1.0000,11,,1.0000*,177.9,1000.0,17.8,1.0,17785.6
7,,1.0000,8,,1.0000*,262.4,1000.0,26.2,1.0,26240.7
8,,1.0000*,9,,1.0000,54.0,1000.0,5.4,1.0,5398.5
9,,1.0000,39,,1.0000*,136.4,1000.0,13.6,1.0,13636.8
10,,1.0000*,11,,1.0000,114.6,1000.0,11.5,1.0,11464.4
10,,1.0000*,13,,1.0000,745.9,1000.0,74.6,1.0,74592.6
13,,1.0000*,14,,1.0000,778.4,1000.0,77.8,1.0,77844.2
14,,1.0000,15,,1.0000*,74.3,1000.0,7.4,1.0,7432.6
15,,1.0000*,16,,1.0000,389.7,1000.0,39.0,1.0,38967.8
16,,1.0000*,17,,1.0000,129.4,1000.0,12.9,1.0,12943.0
16,,1.0000,19,,1.0000*,455.4,500.0,91.1,1.0,45539.6
16,,1.0000,21,,1.0000*,333.9,500.0,66.8,1.0,33393.8
16,,1.0000*,24,,1.0000,94.8,500.0,19.0,1.0,9475.5
17,,1.0000*,18,,1.0000,130.1,500.0,26.0,1.0,13007.7
17,,1.0000*,27,,1.0000,27.3,500.0,5.5,1.0,2728.8
21,,1.0000,22,,1.0000*,613.4,500.0,122.7,1.0,61342.7
22,,1.0000,23,,1.0000*,74.3,500.0,14.9,1.0,7426.7
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0,35411.2
25,,1.0000,26,,1.0000*,106.5,500.0,21.3,1.0,10654.9
26,,1.0000,27,,1.0000*,299.8,500.0,60.0,1.0,29980.5
26,,1.0000,28,,1.0000*,154.6,500.0,30.9,1.0,15458.4
26,,1.0000,29,,1.0000*,205.8,500.0,41.2,1.0,20577.9
28,,1.0000,29,,1.0000*,352.0,500.0,70.4,1.0,35203.9
