NUMBER,PU,Angle
1,1.0516356229782104,-0.2797662317752838
2,1.058454990386963,-0.2462375909090042
3,1.0526385307312012,-0.29735663533210754
4,1.051019549369812,-0.30841174721717834
5,1.064966082572937,-0.2635693848133087
6,1.0657994747161865,-0.24730853736400604
7,1.0529366731643677,-0.2844386696815491
8,1.0505763292312622,-0.293713241815567
9,1.0506352186203003,-0.29792192578315735
10,1.053789734840393,-0.23354367911815643
11,1.0567455291748047,-0.23881523311138153
12,1.0412044525146484,-0.24706195294857025
13,1.0504038333892822,-0.25365254282951355
14,1.0466184616088867,-0.3028200566768646
15,1.0356371402740479,-0.2994718551635742
16,1.0453689098358154,-0.2712048292160034
17,1.048626184463501,-0.2846132516860962
18,1.0489250421524048,-0.29672151803970337
19,1.054831624031067,-0.1912165880203247
20,0.9935886859893799,-0.215569406747818
21,1.041327953338623,-0.2298792451620102
22,1.0549176931381226,-0.1530752182006836
23,1.050091028213501,-0.15650735795497894
24,1.0497026443481445,-0.26911288499832153
25,1.0642105340957642,-0.22244364023208618
26,1.0603265762329102,-0.248127743601799
27,1.0491628646850586,-0.284658819437027
28,1.054391860961914,-0.18725448846817017
29,1.0528714656829834,-0.1393195539712906
30,1.0475000143051147,-0.204392671585083
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.09886801242828369
33,0.9972000122070312,-0.10035184770822525
34,1.0123000144958496,-0.12509125471115112
35,1.049299955368042,-0.06689795106649399
36,1.0635000467300415,-0.020050665363669395
37,1.0277999639511108,-0.10461118817329407
38,1.0264999866485596,-0.01624123379588127
39,1.0299999713897705,-0.30006691813468933
