from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,175.6,1000.0,17.6,1.0 17561.6
1,,1.0000,39,,1.0000*,192.7,1000.0,19.3,1.0 19265.8
2,,1.0000*,3,,1.0000,395.8,1000.0,39.6,1.0 39579.1
2,,1.0000,25,,1.0000*,337.1,1000.0,33.7,1.0 33713.2
3,,1.0000*,4,,1.0000,369.7,1000.0,37.0,1.0 36972.7
3,,1.0000,18,,1.0000*,327.4,1000.0,32.7,1.0 32743.7
4,,1.0000*,5,,1.0000,243.0,1000.0,24.3,1.0 24295.2
4,,1.0000,14,,1.0000*,93.0,1000.0,9.3,1.0  9303.4
5,,1.0000,6,,1.0000*,454.8,1000.0,45.5,1.0 45484.3
5,,1.0000,8,,1.0000*,309.9,1000.0,31.0,1.0 30989.3
6,,1.0000*,7,,1.0000,417.9,1000.0,41.8,1.0 41790.2
6,,1.0000,11,,1.0000*,275.4,1000.0,27.5,1.0 27537.9
7,,1.0000,8,,1.0000*,170.5,1000.0,17.0,1.0 17049.9
8,,1.0000*,9,,1.0000,71.7,1000.0,7.2,1.0  7173.1
9,,1.0000,39,,1.0000*,149.9,1000.0,15.0,1.0 14990.3
10,,1.0000*,11,,1.0000,257.0,1000.0,25.7,1.0 25696.9
10,,1.0000*,13,,1.0000,442.8,1000.0,44.3,1.0 44278.2
13,,1.0000*,14,,1.0000,439.0,1000.0,43.9,1.0 43903.1
14,,1.0000*,15,,1.0000,579.1,1000.0,57.9,1.0 57912.4
15,,1.0000,16,,1.0000*,883.0,1000.0,88.3,1.0 88298.5
16,,1.0000,17,,1.0000*,580.6,1000.0,58.1,1.0 58060.6
16,,1.0000,19,,1.0000*,1432.9,500.0,286.6,1.0143286.4
16,,1.0000*,21,,1.0000,332.6,500.0,66.5,1.0 33258.8
16,,1.0000*,24,,1.0000,143.6,500.0,28.7,1.0 14362.2
17,,1.0000*,18,,1.0000,472.6,500.0,94.5,1.0 47261.5
17,,1.0000*,27,,1.0000,124.6,500.0,24.9,1.0 12459.6
21,,1.0000,22,,1.0000*,632.2,500.0,126.4,1.0 63218.2
22,,1.0000,23,,1.0000*,77.8,500.0,15.6,1.0  7784.2
23,,1.0000*,24,,1.0000,356.6,500.0,71.3,1.0 35657.2
25,,1.0000,26,,1.0000*,67.7,500.0,13.5,1.0  6766.3
26,,1.0000,27,,1.0000*,231.1,500.0,46.2,1.0 23112.6
26,,1.0000,28,,1.0000*,149.6,500.0,29.9,1.0 14960.1
26,,1.0000,29,,1.0000*,201.0,500.0,40.2,1.0 20097.7
28,,1.0000,29,,1.0000*,350.6,500.0,70.1,1.0 35060.8
