from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,180.2,1000.0,18.0,1.0 18018.3
1,,1.0000,39,,1.0000*,193.2,1000.0,19.3,1.0 19318.4
2,,1.0000*,3,,1.0000,401.0,1000.0,40.1,1.0 40097.1
2,,1.0000,25,,1.0000*,340.1,1000.0,34.0,1.0 34011.1
3,,1.0000*,4,,1.0000,379.3,1000.0,37.9,1.0 37931.1
3,,1.0000,18,,1.0000*,344.4,1000.0,34.4,1.0 34441.8
4,,1.0000*,5,,1.0000,247.1,1000.0,24.7,1.0 24714.4
4,,1.0000,14,,1.0000*,100.6,1000.0,10.1,1.0 10063.1
5,,1.0000,6,,1.0000*,444.0,1000.0,44.4,1.0 44397.7
5,,1.0000,8,,1.0000*,307.9,1000.0,30.8,1.0 30790.8
6,,1.0000*,7,,1.0000,414.9,1000.0,41.5,1.0 41492.6
6,,1.0000,11,,1.0000*,284.6,1000.0,28.5,1.0 28456.9
7,,1.0000,8,,1.0000*,167.5,1000.0,16.8,1.0 16754.6
8,,1.0000*,9,,1.0000,77.2,1000.0,7.7,1.0  7717.0
9,,1.0000,39,,1.0000*,146.5,1000.0,14.6,1.0 14646.4
10,,1.0000*,11,,1.0000,265.1,1000.0,26.5,1.0 26507.6
10,,1.0000*,13,,1.0000,441.7,1000.0,44.2,1.0 44167.5
13,,1.0000*,14,,1.0000,435.9,1000.0,43.6,1.0 43588.5
14,,1.0000*,15,,1.0000,599.5,1000.0,60.0,1.0 59953.8
15,,1.0000,16,,1.0000*,894.0,1000.0,89.4,1.0 89402.2
16,,1.0000,17,,1.0000*,605.1,1000.0,60.5,1.0 60507.6
16,,1.0000,19,,1.0000*,496.3,500.0,99.3,1.0 49625.0
16,,1.0000*,21,,1.0000,991.1,500.0,198.2,1.0 99106.2
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39357.6
17,,1.0000*,18,,1.0000,485.8,500.0,97.2,1.0 48584.2
17,,1.0000*,27,,1.0000,139.3,500.0,27.9,1.0 13925.9
21,,1.0000,22,,1.0000*,1255.9,500.0,251.2,1.0125592.1
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41453.8
23,,1.0000*,24,,1.0000,713.8,500.0,142.8,1.0 71384.0
25,,1.0000,26,,1.0000*,76.3,500.0,15.3,1.0  7627.7
26,,1.0000,27,,1.0000*,238.4,500.0,47.7,1.0 23840.1
26,,1.0000,28,,1.0000*,147.9,500.0,29.6,1.0 14789.5
26,,1.0000,29,,1.0000*,199.3,500.0,39.9,1.0 19926.1
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35019.0
