from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,179.2,1000.0,17.9,1.0 17921.0
1,,1.0000,39,,1.0000*,191.7,1000.0,19.2,1.0 19174.0
2,,1.0000*,3,,1.0000,402.3,1000.0,40.2,1.0 40234.3
2,,1.0000,25,,1.0000*,338.8,1000.0,33.9,1.0 33878.9
3,,1.0000*,4,,1.0000,375.0,1000.0,37.5,1.0 37495.6
3,,1.0000,18,,1.0000*,342.3,1000.0,34.2,1.0 34231.8
4,,1.0000*,5,,1.0000,252.6,1000.0,25.3,1.0 25258.8
4,,1.0000,14,,1.0000*,102.7,1000.0,10.3,1.0 10267.9
5,,1.0000,6,,1.0000*,450.9,1000.0,45.1,1.0 45089.1
5,,1.0000,8,,1.0000*,307.6,1000.0,30.8,1.0 30761.5
6,,1.0000*,7,,1.0000,416.0,1000.0,41.6,1.0 41604.7
6,,1.0000,11,,1.0000*,280.7,1000.0,28.1,1.0 28066.8
7,,1.0000,8,,1.0000*,168.7,1000.0,16.9,1.0 16865.5
8,,1.0000*,9,,1.0000,76.7,1000.0,7.7,1.0  7674.7
9,,1.0000,39,,1.0000*,144.7,1000.0,14.5,1.0 14470.2
10,,1.0000*,11,,1.0000,261.0,1000.0,26.1,1.0 26096.2
10,,1.0000*,13,,1.0000,447.2,1000.0,44.7,1.0 44722.8
13,,1.0000*,14,,1.0000,441.7,1000.0,44.2,1.0 44168.8
14,,1.0000*,15,,1.0000,594.4,1000.0,59.4,1.0 59441.8
15,,1.0000,16,,1.0000*,886.3,1000.0,88.6,1.0 88631.6
16,,1.0000,17,,1.0000*,602.7,1000.0,60.3,1.0 60272.4
16,,1.0000,19,,1.0000*,500.7,500.0,100.1,1.0 50070.0
16,,1.0000*,21,,1.0000,866.5,500.0,173.3,1.0 86649.1
16,,1.0000*,24,,1.0000,503.8,500.0,100.8,1.0 50379.1
17,,1.0000*,18,,1.0000,482.5,500.0,96.5,1.0 48248.6
17,,1.0000*,27,,1.0000,141.1,500.0,28.2,1.0 14110.5
21,,1.0000,22,,1.0000*,1146.1,500.0,229.2,1.0114608.3
22,,1.0000*,23,,1.0000,602.1,500.0,120.4,1.0 60214.9
23,,1.0000,24,,1.0000*,824.2,500.0,164.8,1.0 82417.2
25,,1.0000,26,,1.0000*,77.9,500.0,15.6,1.0  7793.4
26,,1.0000,27,,1.0000*,241.6,500.0,48.3,1.0 24159.0
26,,1.0000,28,,1.0000*,147.5,500.0,29.5,1.0 14753.5
26,,1.0000,29,,1.0000*,198.9,500.0,39.8,1.0 19889.2
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35010.9
