NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,110.18943786621094,30-1 
31,1 ,750.0,0.0,587.2530517578125,800.0,-500.0,466.92913818359375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,182.95755004882812,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,281.47314453125,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,93.74053192138672,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,159.9447784423828,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,194.05667114257812,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,90.76596069335938,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-16.700246810913086,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,12.311620712280273,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,4.036199569702148,39-1 
