from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,351.3,1000.0,35.1,1.0,35128.4
1,,1.0000,39,,1.0000*,367.7,1000.0,36.8,1.0,36767.2
2,,1.0000*,3,,1.0000,717.2,1000.0,71.7,1.0,71716.2
2,,1.0000,25,,1.0000*,145.9,1000.0,14.6,1.0,14592.2
3,,1.0000*,4,,1.0000,311.1,1000.0,31.1,1.0,31112.9
3,,1.0000,18,,1.0000*,78.9,1000.0,7.9,1.0,7890.6
4,,1.0000,5,,1.0000*,405.0,1000.0,40.5,1.0,40495.1
4,,1.0000,14,,1.0000*,200.8,1000.0,20.1,1.0,20076.0
5,,1.0000,6,,1.0000*,424.1,1000.0,42.4,1.0,42413.4
5,,1.0000,8,,1.0000*,189.5,1000.0,18.9,1.0,18949.0
6,,1.0000,7,,1.0000*,260.7,1000.0,26.1,1.0,26069.3
6,,1.0000,11,,1.0000*,119.8,1000.0,12.0,1.0,11980.4
7,,1.0000,8,,1.0000*,124.9,1000.0,12.5,1.0,12488.4
8,,1.0000*,9,,1.0000,561.0,1000.0,56.1,1.0,56099.4
9,,1.0000,39,,1.0000*,565.8,1000.0,56.6,1.0,56581.1
10,,1.0000*,11,,1.0000,86.5,1000.0,8.6,1.0,8649.4
10,,1.0000*,13,,1.0000,607.3,1000.0,60.7,1.0,60728.5
13,,1.0000*,14,,1.0000,625.8,1000.0,62.6,1.0,62579.6
14,,1.0000,15,,1.0000*,191.4,1000.0,19.1,1.0,19139.0
15,,1.0000,16,,1.0000*,510.5,1000.0,51.1,1.0,51054.9
16,,1.0000*,17,,1.0000,24.1,1000.0,2.4,1.0,2407.0
16,,1.0000,19,,1.0000*,456.3,500.0,91.3,1.0,45633.2
16,,1.0000,21,,1.0000*,332.8,500.0,66.6,1.0,33281.7
16,,1.0000*,24,,1.0000,99.5,500.0,19.9,1.0,9950.9
17,,1.0000,18,,1.0000*,81.9,500.0,16.4,1.0,8192.6
17,,1.0000,27,,1.0000*,91.1,500.0,18.2,1.0,9114.2
21,,1.0000,22,,1.0000*,614.7,500.0,122.9,1.0,61472.4
22,,1.0000,23,,1.0000*,74.6,500.0,14.9,1.0,7461.6
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35393.4
25,,1.0000*,26,,1.0000,183.2,500.0,36.6,1.0,18323.9
26,,1.0000*,27,,1.0000,373.8,500.0,74.8,1.0,37381.2
26,,1.0000,28,,1.0000*,151.7,500.0,30.3,1.0,15174.7
26,,1.0000,29,,1.0000*,203.1,500.0,40.6,1.0,20307.5
28,,1.0000,29,,1.0000*,351.2,500.0,70.2,1.0,35119.3
