NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,181.02685546875,30-1 
31,1 ,750.0,0.0,637.8028564453125,800.0,-500.0,474.5837097167969,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,118.72686004638672,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,218.8555450439453,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,217.92904663085938,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,623.55126953125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,172.06515502929688,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,15.390183448791504,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,53.58720397949219,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,34.13749694824219,39-1 
